Unnamed: 0,Last modified: 2013-02-11,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
CCE-743-5,"The ""Disable Trust Bar Notification for unsigned application add-ins"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\PowerPoint Options\Security\Trust Center\Disable Trust Bar Notification for unsigned application add-ins 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security",,CCE-743,Table 1.120. Disable Trust Bar Notification for unsigned application add-ins,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\PowerPoint Options\Security\Trust Center\Disable Trust Bar Notification for unsigned application add-ins,,,
CCE-747-6,"The ""Allow Trusted Locations not on the computer"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\PowerPoint Options\Security\Trust Center\Trusted LocationsAllow Trusted Locations not on the computer 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\Trusted Locations",,CCE-747,Table 1.11. Allow Trusted Locations not on the computer,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\PowerPoint Options\Security\Trust Center\Trusted LocationsAllow Trusted Locations not on the computer,,,
CCE-782-3,"The ""Disable all trusted locations"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\PowerPoint Options\Security\Trust Center\Trusted LocationsDisable all trusted locations 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\Trusted Locations",,CCE-782,Table 1.89. Disable all trusted locations,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\PowerPoint Options\Security\Trust Center\Trusted LocationsDisable all trusted locations,,,
CCE-1327-6,"The ""Disable commands"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledCmdBarItemsCheckBoxes",,CCE-1327,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands,,,
CCE-1723-6,"The ""Disable commands - Office Button | PowerPoint Options | Customize | All Commands | Web Page Preview"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Office Button | PowerPoint Options | Customize | All Commands | Web Page Preview 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledCmdBarItemsCheckBoxes",,CCE-1723,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Office Button | PowerPoint Options | Customize | All Commands | Web Page Preview,,,
CCE-1366-4,"The ""Disable commands - Office Button | Send | Email"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Office Button | Send | Email 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledCmdBarItemsCheckBoxes",,CCE-1366,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Office Button | Send | Email,,,
CCE-1679-0,"The ""Disable commands - Insert | Links | Hyperlink"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Insert | Links | Hyperlink 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledCmdBarItemsCheckBoxes",,CCE-1679,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Insert | Links | Hyperlink,,,
CCE-1173-4,"The ""Disable commands - Review | Proofing | Language"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Review | Proofing | Language 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledCmdBarItemsCheckBoxes",,CCE-1173,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Review | Proofing | Language,,,
CCE-1714-5,"The ""Disable commands - View | Macros | Macros"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - View | Macros | Macros 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledCmdBarItemsCheckBoxes",,CCE-1714,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - View | Macros | Macros,,,
CCE-1485-2,"The ""Disable commands - Developer | Code | Macros"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Developer | Code | Macros 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledCmdBarItemsCheckBoxes",,CCE-1485,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Developer | Code | Macros,,,
CCE-1687-3,"The ""Disable commands - Developer | Code | Macro Security"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Developer | Code | Macro Security 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledCmdBarItemsCheckBoxes",,CCE-1687,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Developer | Code | Macro Security,,,
CCE-1709-5,"The ""Disable commands - Developer | Code | Visual Basic"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Developer | Code | Visual Basic 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledCmdBarItemsCheckBoxes",,CCE-1709,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Developer | Code | Visual Basic,,,
CCE-1463-9,"The ""Disable commands - Office Button | PowerPoint Options | Customize | All Commands | Document Location"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Office Button | PowerPoint Options | Customize | All Commands | Document Location 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledCmdBarItemsCheckBoxes",,CCE-1463,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Office Button | PowerPoint Options | Customize | All Commands | Document Location,,,
CCE-1467-0,"The ""Disable commands - Disable shortcut keys"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Disable shortcut keys 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledShortcutKeysCheckBoxes",,CCE-1467,"Table 1.94. Disable commands, Table 1.114. Disable shortcut keys",User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Disable shortcut keys,,,
CCE-1740-0,"The ""Disable commands - Ctrl+K (Insert | Links |  Hyperlink)"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Ctrl+K (Insert | Links |  Hyperlink) 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledShortcutKeysCheckBoxes",,CCE-1740,"Table 1.94. Disable commands, Table 1.114. Disable shortcut keys",User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Ctrl+K (Insert | Links |  Hyperlink),,,
CCE-1780-6,"The ""Disable commands - Alt+F8 (Developer | Code | Macros)"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Alt+F8 (Developer | Code | Macros) 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledShortcutKeysCheckBoxes",,CCE-1780,"Table 1.94. Disable commands, Table 1.114. Disable shortcut keys",User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Alt+F8 (Developer | Code | Macros),,,
CCE-1661-8,"The ""Disable commands - Alt+F11 (Developer | Code | Visual Basic)"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Alt+F11 (Developer | Code | Visual Basic) 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\DisabledShortcutKeysCheckBoxes",,CCE-1661,"Table 1.94. Disable commands, Table 1.114. Disable shortcut keys",User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Disable items in user interface\Predefined\Disable commands - Alt+F11 (Developer | Code | Visual Basic),,,
CCE-1688-1,"The ""Block opening of pre-release versions of file formats new to PowerPoint 2007"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of pre-release versions of file formats new to PowerPoint 2007 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\FileOpenBlock",,CCE-1688,Table 1.41. Block opening of pre-release versions of file formats new to PowerPoint 2007,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of pre-release versions of file formats new to PowerPoint 2007,,,
CCE-1701-2,"The ""Block opening of Open Xml files types"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of Open Xml files types 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\FileOpenBlock",,CCE-1701,Table 1.38. Block opening of Open XML file types,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of Open Xml files types,,,
CCE-1348-2,"The ""Block opening of Binary file types"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of Binary file types 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\FileOpenBlock",,CCE-1348,Table 1.30. Block opening of Binary file types,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of Binary file types,,,
CCE-1644-4,"The ""Block opening of Html file types"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of Html file types 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\FileOpenBlock",,CCE-1644,Table 1.36. Block opening of HTML file types,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of Html file types,,,
CCE-1194-0,"The ""Block opening of Outlines"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of Outlines 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\FileOpenBlock",,CCE-1194,Table 1.39. Block opening of Outlines,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of Outlines,,,
CCE-1216-1,"The ""Block opening of Converters"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of Converters 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\FileOpenBlock",,CCE-1216,Table 1.31. Block opening of Converters,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Open\Block opening of Converters,,,
CCE-1506-5,"The ""Block saving of Open Xml file types"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Save\Block saving of Open Xml file types 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\FileSaveBlock",,CCE-1506,Table 1.57. Block saving of Open Xml file types,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Save\Block saving of Open Xml file types,,,
CCE-1136-1,"The ""Block saving of Binary file types"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Save\Block saving of Binary file types 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\FileSaveBlock",,CCE-1136,Table 1.51. Block saving of Binary file types,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Save\Block saving of Binary file types,,,
CCE-1766-5,"The ""Block saving of Html file types"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Save\Block saving of Html file types 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\FileSaveBlock",,CCE-1766,Table 1.56. Block saving of HTML file types,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Save\Block saving of Html file types,,,
CCE-1180-9,"The ""Block saving of Outlines"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Save\Block saving of Outlines 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\FileSaveBlock",,CCE-1180,Table 1.58. Block saving of Outlines,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Save\Block saving of Outlines,,,
CCE-1722-8,"The ""Block saving of GraphicFilters"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Save\Block saving of GraphicFilters 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\Security\FileSaveBlock",,CCE-1722,Table 1.54. Block saving of GraphicFilters,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Save\Block saving of GraphicFilters,,,
CCE-1731-9,"The ""Disable Slide Update"" setting should be configured correctly for PowerPoint 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Miscellaneous\Disable Slide Update 
(2)  Software\Policies\Microsoft\Office\12.0\PowerPoint\slide libraries",,CCE-1731,Table 1.115. Disable Slide Update,User Configuration\Administrative Templates\Microsoft Office PowerPoint 2007\Block file formats\Miscellaneous\Disable Slide Update,,,
CCE-885-4,"The ""Hidden text"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Display\Hidden text 
(2)  Software\Policies\Microsoft\Office\12.0\Word\Options\vpref",,CCE-885,Table 1.157. Hidden text,User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Display\Hidden text,,,
CCE-1656-8,"The ""Save files in this format (Word document (*.docx) | Single Files Web Page (*.mht) | Web Page (*.htm; *.html) | Web Page, Filtered (*.htm, *.html) | Rich Text Format (*.rtf) | Plain Text  (*.txt) | Word 6.0/95 (*.doc) | Word 6.0/95 - Chinese (Simplified) (*.doc) | Word 6.0/95 - Chinese (Traditional) (*.doc) | Word 6.0/95 - Japanese (*.doc) | Word 6.0/95 - Korean (*.doc) | Word 97-2002 & 6.0/95 - RTF | Word 5.1 for Macintosh (*.mcw) | Word 5.0 for Macintosh (*.mcw) | Word 2.x for Windows (*.doc) | Works 4.0 for Windows (*.wps) | WordPerfect 5.x for Windows (*.doc) | WordPerfect 5.1 for DOS (*.doc) | Word 2007 Macro Enabled Document (*.docm) | Word 2007 Macro Free Template (*.dotx) | Word 2007 Macro Enabled Template (*.dotm) | Word 97 - 2003 Document (*.doc) | Word 97 - 2003 Template (*.dot) | Flat XML Document (*.xml))"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Save\Save files in this format (Word document (*.docx) | Single Files Web Page (*.mht) | Web Page (*.htm; *.html) | Web Page, Filtered (*.htm, *.html) | Rich Text Format (*.rtf) | Plain Text  (*.txt) | Word 6.0/95 (*.doc) | Word 6.0/95 - Chinese (Simplified) (*.doc) | Word 6.0/95 - Chinese (Traditional) (*.doc) | Word 6.0/95 - Japanese (*.doc) | Word 6.0/95 - Korean (*.doc) | Word 97-2002 & 6.0/95 - RTF | Word 5.1 for Macintosh (*.mcw) | Word 5.0 for Macintosh (*.mcw) | Word 2.x for Windows (*.doc) | Works 4.0 for Windows (*.wps) | WordPerfect 5.x for Windows (*.doc) | WordPerfect 5.1 for DOS (*.doc) | Word 2007 Macro Enabled Document (*.docm) | Word 2007 Macro Free Template (*.dotx) | Word 2007 Macro Enabled Template (*.dotm) | Word 97 - 2003 Document (*.doc) | Word 97 - 2003 Template (*.dot) | Flat XML Document (*.xml)) 
(2)  Software\Policies\Microsoft\Office\12.0\Word\Options",,CCE-1656,Table 1.212. Save files in this format,"User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Save\Save files in this format (Word document (*.docx) | Single Files Web Page (*.mht) | Web Page (*.htm; *.html) | Web Page, Filtered (*.htm, *.html) | Rich Text Format (*.rtf) | Plain Text  (*.txt) | Word 6.0/95 (*.doc) | Word 6.0/95 - Chinese (Simplified) (*.doc) | Word 6.0/95 - Chinese (Traditional) (*.doc) | Word 6.0/95 - Japanese (*.doc) | Word 6.0/95 - Korean (*.doc) | Word 97-2002 & 6.0/95 - RTF | Word 5.1 for Macintosh (*.mcw) | Word 5.0 for Macintosh (*.mcw) | Word 2.x for Windows (*.doc) | Works 4.0 for Windows (*.wps) | WordPerfect 5.x for Windows (*.doc) | WordPerfect 5.1 for DOS (*.doc) | Word 2007 Macro Enabled Document (*.docm) | Word 2007 Macro Free Template (*.dotx) | Word 2007 Macro Enabled Template (*.dotm) | Word 97 - 2003 Document (*.doc) | Word 97 - 2003 Template (*.dot) | Flat XML Document (*.xml))",,,
CCE-1537-0,"The ""Number of documents in the Recent Documents list (0-50)"" setting should be configured correctly for Word 2007.",enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Advanced\Number of documents in the Recent Documents list (0-50) 
(2)  Software\Policies\Microsoft\Office\12.0\Word\File MRU",,CCE-1537,,User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Advanced\Number of documents in the Recent Documents list (0-50),,,
CCE-1249-2,"The ""Update automatic links at Open"" setting should be configured correctly for Word 2007.",enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Advanced\Update automatic links at Open 
(2)  Software\Policies\Microsoft\Office\12.0\Word\Options",,CCE-1249,Table 1.231. Update automatic links at Open,User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Advanced\Update automatic links at Open,,,
CCE-1509-9,"The ""Save smart tags in e-mail"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Advanced\E-mail Options\Save smart tags in e-mail 
(2)  Software\Policies\Microsoft\Office\12.0\Word\Options\vpref",,CCE-1509,,User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Advanced\E-mail Options\Save smart tags in e-mail,,,
CCE-1280-7,"The ""Determine whether to force encrypted macros to be scanned in Microsoft Word Open XML documents"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Determine whether to force encrypted macros to be scanned in Microsoft Word Open XML documents 
(2)  Software\Policies\Microsoft\Office\12.0\Word\Security",,CCE-1280,Table 1.83. Determine whether to force encrypted macros to be scanned in Microsoft Word Open XML documents,User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Determine whether to force encrypted macros to be scanned in Microsoft Word Open XML documents,,,
CCE-1681-6,"The ""Disable all application add-ins"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Disable all application add-ins 
(2)  Software\Policies\Microsoft\Office\12.0\Word\Security",,CCE-1681,Table 1.87. Disable all application add-ins,User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Disable all application add-ins,,,
CCE-1562-8,"The ""Require that application add-ins are signed by Trusted Publisher"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Require that application add-ins are signed by Trusted Publisher 
(2)  Software\Policies\Microsoft\Office\12.0\Word\Security",,CCE-1562,Table 1.200. Require that application add-ins are signed by Trusted Publisher,User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Require that application add-ins are signed by Trusted Publisher,,,
CCE-1333-4,"The ""Disable Trust Bar Notification for unsigned application add-ins"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Disable Trust Bar Notification for unsigned application add-ins 
(2)  Software\Policies\Microsoft\Office\12.0\Word\Security",,CCE-1333,Table 1.120. Disable Trust Bar Notification for unsigned application add-ins,User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Disable Trust Bar Notification for unsigned application add-ins,,,
CCE-1355-7,"The ""Allow Trusted Locations not on the computer"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Trusted LocationsAllow Trusted Locations not on the computer 
(2)  Software\Policies\Microsoft\Office\12.0\Word\Security\Trusted Locations",,CCE-1355,Table 1.11. Allow Trusted Locations not on the computer,User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Trusted LocationsAllow Trusted Locations not on the computer,,,
CCE-1637-8,"The ""Disable all trusted locations"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Trusted LocationsDisable all trusted locations 
(2)  Software\Policies\Microsoft\Office\12.0\Word\Security\Trusted Locations",,CCE-1637,Table 1.89. Disable all trusted locations,User Configuration\Administrative Templates\Microsoft Office Word 2007\Word Options\Security\Trust Center\Trusted LocationsDisable all trusted locations,,,
CCE-1659-2,"The ""Disable commands"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands 
(2)  Software\Policies\Microsoft\Office\12.0\Word\DisabledCmdBarItemsCheckBoxes",,CCE-1659,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands,,,
CCE-1329-2,"The ""Disable commands - Office Button | Word Options | Customize | All Commands | Save As Web Page"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Office Button | Word Options | Customize | All Commands | Save As Web Page 
(2)  Software\Policies\Microsoft\Office\12.0\Word\DisabledCmdBarItemsCheckBoxes",,CCE-1329,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Office Button | Word Options | Customize | All Commands | Save As Web Page,,,
CCE-1632-9,"The ""Disable commands - Office Button | Word Options | Customize | All Commands | Web Page Preview"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Office Button | Word Options | Customize | All Commands | Web Page Preview 
(2)  Software\Policies\Microsoft\Office\12.0\Word\DisabledCmdBarItemsCheckBoxes",,CCE-1632,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Office Button | Word Options | Customize | All Commands | Web Page Preview,,,
CCE-1425-8,"The ""Disable commands - Office Button | Send | Email"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Office Button | Send | Email 
(2)  Software\Policies\Microsoft\Office\12.0\Word\DisabledCmdBarItemsCheckBoxes",,CCE-1425,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Office Button | Send | Email,,,
CCE-1196-5,"The ""Disable commands - Insert | Links | Hyperlink"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Insert | Links | Hyperlink 
(2)  Software\Policies\Microsoft\Office\12.0\Word\DisabledCmdBarItemsCheckBoxes",,CCE-1196,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Insert | Links | Hyperlink,,,
CCE-936-5,"The ""Disable commands - Review | Protect | Protect Document"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Review | Protect | Protect Document 
(2)  Software\Policies\Microsoft\Office\12.0\Word\DisabledCmdBarItemsCheckBoxes",,CCE-936,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Review | Protect | Protect Document,,,
CCE-1354-0,"The ""Disable commands - View | Macros | Macros"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - View | Macros | Macros 
(2)  Software\Policies\Microsoft\Office\12.0\Word\DisabledCmdBarItemsCheckBoxes",,CCE-1354,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - View | Macros | Macros,,,
CCE-1125-4,"The ""Disable commands - Developer | Code | Macros"" setting should be configured correctly for Word 2007.",(1) enabled/disabled,"(1) User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Developer | Code | Macros 
(2)  Software\Policies\Microsoft\Office\12.0\Word\DisabledCmdBarItemsCheckBoxes",,CCE-1125,Table 1.94. Disable commands,User Configuration\Administrative Templates\Microsoft Office Word 2007\Disable items in user interface\Predefined\Disable commands - Developer | Code | Macros,,,
