CCE ID v5,CCE Title,USGCB Setting,Technical Mechanism,Configuration Details,Rationale,Impact,800-53 Mapping,National Information Assurance Partnership Operating System Protection Profile,Center for Internet Security,Defense Information Systems Agency Security Security Requirements Guide,Configuration Group
CCE-83501-7,Deactivate Wireless Network Interfaces,disable,via nmcli,"Deactivating wireless network interfaces should prevent
normal usage of the wireless capability.

Configure the system to disable all wireless network interfaces with the
following command:
$ sudo nmcli radio wifi off","The use of wireless networking can introduce many different attack vectors into
the organization&#39;s network. Common attack vectors such as malicious association
and ad hoc networks will allow an attacker to spoof a wireless access point
(AP), allowing validated systems to connect to the malicious AP and enabling the
attacker to monitor and record network traffic. These malicious APs can also
serve to create a man-in-the-middle attack or be used to create a denial of
service to valid network resources.",medium,"AC-18(3),AC-18(a),CM-6(a),CM-7(a),CM-7(b),MP-7",,3.5,SRG-OS-000424-GPOS-00188,Disable Wireless Through Software Configuration
CCE-80845-1,Install libreswan Package,install,via yum,"The Libreswan package provides an implementation of IPsec
and IKE, which permits the creation of secure tunnels over
untrusted networks. The libreswan package can be installed with the following command:

$ sudo yum install libreswan","Providing the ability for remote users or systems
to initiate a secure VPN connection protects information when it is
transmitted over a wide area network.",medium,CM-6(a),,,"SRG-OS-000120-GPOS-00061,SRG-OS-000480-GPOS-00227",IPSec Support
CCE-80836-0,Verify Any Configured IPSec Tunnel Connections,verify,via /etc/ipsec.conf,"Libreswan provides an implementation of IPsec
and IKE, which permits the creation of secure tunnels over
untrusted networks. As such, IPsec can be used to circumvent certain
network requirements such as filtering. Verify that if any IPsec connection
(conn) configured in /etc/ipsec.conf and /etc/ipsec.d
exists is an approved organizational connection.",IP tunneling mechanisms can be used to bypass network filtering.,medium,"AC-17(a),AC-4,CM-6(a),MA-4(6),SC-8",,,SRG-OS-000480-GPOS-00227,IPSec Support
CCE-80834-5,Disable SCTP Support,disable,via modprobe.d,"The Stream Control Transmission Protocol (SCTP) is a
transport layer protocol, designed to support the idea of
message-oriented communication, with several streams of messages
within one connection.

To configure the system to prevent the sctp
kernel module from being loaded, add the following line to a file in the directory /etc/modprobe.d:
install sctp /bin/true","Disabling SCTP protects
the system against exploitation of any flaws in its implementation.",medium,"CM-6(a),CM-7(a),CM-7(b)",,3.5.2,SRG-OS-000095-GPOS-00049,Uncommon Network Protocols
CCE-82059-7,Disable CAN Support,disable,via modprobe.d,"The Controller Area Network (CAN) is a serial communications
protocol which was initially developed for automotive and
is now also used in marine, industrial, and medical applications.

To configure the system to prevent the can
kernel module from being loaded, add the following line to a file in the directory /etc/modprobe.d:
install can /bin/true","Disabling CAN protects the system against exploitation of any
flaws in its implementation.",medium,,FMT_SMF_EXT.1,,SRG-OS-000095-GPOS-00049,Uncommon Network Protocols
CCE-82870-7,Disable RDS Support,disable,via modprobe.d,"The Reliable Datagram Sockets (RDS) protocol is a transport
layer protocol designed to provide reliable high-bandwidth,
low-latency communications between nodes in a cluster.

To configure the system to prevent the rds
kernel module from being loaded, add the following line to a file in the directory /etc/modprobe.d:
install rds /bin/true","Disabling RDS protects
the system against exploitation of any flaws in its implementation.",low,"CM-6(a),CM-7(a),CM-7(b)",,3.3.3,,Uncommon Network Protocols
CCE-82297-3,Disable TIPC Support,,,"The Transparent Inter-Process Communication (TIPC) protocol
is designed to provide communications between nodes in a
cluster.

To configure the system to prevent the tipc
kernel module from being loaded, add the following line to a file in the directory /etc/modprobe.d:
install tipc /bin/true","Disabling TIPC protects
the system against exploitation of any flaws in its implementation.",medium,"CM-6(a),CM-7(a),CM-7(b)",FMT_SMF_EXT.1,3.3.4,SRG-OS-000095-GPOS-00049,Uncommon Network Protocols
CCE-82028-2,Disable ATM Support,,,"The Asynchronous Transfer Mode (ATM) is a protocol operating on
network, data link, and physical layers, based on virtual circuits
and virtual paths.

To configure the system to prevent the atm
kernel module from being loaded, add the following line to a file in the directory /etc/modprobe.d:
install atm /bin/true","Disabling ATM protects the system against exploitation of any
flaws in its implementation.",medium,,FMT_SMF_EXT.1,,SRG-OS-000095-GPOS-00049,Uncommon Network Protocols
CCE-80833-7,Disable DCCP Support,,,"The Datagram Congestion Control Protocol (DCCP) is a
relatively new transport layer protocol, designed to support
streaming media and telephony.

To configure the system to prevent the dccp
kernel module from being loaded, add the following line to a file in the directory /etc/modprobe.d:
install dccp /bin/true","Disabling DCCP protects
the system against exploitation of any flaws in its implementation.",medium,"CM-6(a),CM-7(a),CM-7(b)",,3.3.1,"SRG-OS-000096-GPOS-00050,SRG-OS-000378-GPOS-00163",Uncommon Network Protocols
CCE-82005-0,Disable IEEE 1394 (FireWire) Support,,,"The IEEE 1394 (FireWire) is a serial bus standard for
high-speed real-time communication.

To configure the system to prevent the firewire-core
kernel module from being loaded, add the following line to a file in the directory /etc/modprobe.d:
install firewire-core /bin/true","Disabling FireWire protects the system against exploitation of any
flaws in its implementation.",medium,,FMT_SMF_EXT.1,,SRG-OS-000095-GPOS-00049,Uncommon Network Protocols
CCE-82872-3,Disable IPv6 Networking Support Automatic Loading,,,"To prevent the IPv6 kernel module (ipv6) from binding to the
IPv6 networking stack, add the following line to
/etc/modprobe.d/disabled.conf (or another file in
/etc/modprobe.d):
options ipv6 disable=1
This permits the IPv6 module to be loaded (and thus satisfy other modules that
depend on it), while disabling support for the IPv6 protocol.","Any unnecessary network stacks - including IPv6 - should be disabled, to reduce
the vulnerability to exploitation.",medium,"CM-6(a),CM-7(a),CM-7(b)",,3.6,,Disable Support for IPv6 Unless Needed
CCE-82887-1,Ensure IPv6 is disabled through kernel boot parameter,,,"To disable IPv6 protocol support in the Linux kernel,
add the argument ipv6.disable=1 to the default
GRUB2 command line for the Linux operating system in

/boot/grub2/grubenv, in the manner below:
sudo  grub2-editenv - set &#34;$(grub2-editenv - list | grep kernelopts) ipv6.disable=1&#34;","Any unnecessary network stacks, including IPv6, should be disabled to reduce
the vulnerability to exploitation.",low,,,3.6,,Disable Support for IPv6 Unless Needed
CCE-84298-9,Manually Assign Global IPv6 Address,,,"To manually assign an IP address for an interface, edit the
file /etc/sysconfig/network-scripts/ifcfg-interface. Add or correct the
following line (substituting the correct IPv6 address):
IPV6ADDR=2001:0DB8::ABCD/64
Manually assigning an IP address is preferable to accepting one from routers or
from the network otherwise. The example address here is an IPv6 address
reserved for documentation purposes, as defined by RFC3849.",,unknown,,,,,Configure IPv6 Settings if Necessary
CCE-81013-5,Disable Kernel Parameter for Accepting Source-Routed Packets on all IPv6 Interfaces,,,"To set the runtime status of the net.ipv6.conf.all.accept_source_route kernel parameter, run the following command: $ sudo sysctl -w net.ipv6.conf.all.accept_source_route=0
To make sure that the setting is persistent, add the following line to a file in the directory /etc/sysctl.d: net.ipv6.conf.all.accept_source_route = 0","Source-routed packets allow the source of the packet to suggest routers
forward the packet along a different path than configured on the router, which can
be used to bypass network security measures. This requirement applies only to the
forwarding of source-routerd traffic, such as when IPv6 forwarding is enabled and
the system is functioning as a router.

Accepting source-routed packets in the IPv6 protocol has few legitimate
uses. It should be disabled unless it is absolutely required.",medium,"CM-6(a),CM-7(a),CM-7(b)",,3.2.1,SRG-OS-000480-GPOS-00227,Configure IPv6 Settings if Necessary
CCE-81007-7,Disable Accepting Router Advertisements on all IPv6 Interfaces by Default,,,"To set the runtime status of the net.ipv6.conf.default.accept_ra kernel parameter, run the following command: $ sudo sysctl -w net.ipv6.conf.default.accept_ra=0
To make sure that the setting is persistent, add the following line to a file in the directory /etc/sysctl.d: net.ipv6.conf.default.accept_ra = 0",An illicit router advertisement message could result in a man-in-the-middle attack.,unknown,"CM-6(a),CM-7(a),CM-7(b)",,3.2.9,SRG-OS-000480-GPOS-00227,Configure IPv6 Settings if Necessary
CCE-81010-1,Disable Kernel Parameter for Accepting ICMP Redirects by Default on IPv6 Interfaces,,,"To set the runtime status of the net.ipv6.conf.default.accept_redirects kernel parameter, run the following command: $ sudo sysctl -w net.ipv6.conf.default.accept_redirects=0
To make sure that the setting is persistent, add the following line to a file in the directory /etc/sysctl.d: net.ipv6.conf.default.accept_redirects = 0",An illicit ICMP redirect message could result in a man-in-the-middle attack.,medium,"CM-6(a),CM-7(a),CM-7(b)",,3.3.2,SRG-OS-000480-GPOS-00227,Configure IPv6 Settings if Necessary
CCE-81015-0,Disable Kernel Parameter for Accepting Source-Routed Packets on IPv6 Interfaces by Default,,,"To set the runtime status of the net.ipv6.conf.default.accept_source_route kernel parameter, run the following command: $ sudo sysctl -w net.ipv6.conf.default.accept_source_route=0
To make sure that the setting is persistent, add the following line to a file in the directory /etc/sysctl.d: net.ipv6.conf.default.accept_source_route = 0","Source-routed packets allow the source of the packet to suggest routers
forward the packet along a different path than configured on the router, which can
be used to bypass network security measures. This requirement applies only to the
forwarding of source-routerd traffic, such as when IPv6 forwarding is enabled and
the system is functioning as a router.

Accepting source-routed packets in the IPv6 protocol has few legitimate
uses. It should be disabled unless it is absolutely required.",medium,"CM-6(a),CM-7(a),CM-7(b)",,3.2.1,SRG-OS-000480-GPOS-00227,Configure IPv6 Settings if Necessary
CCE-81006-9,Configure Accepting Router Advertisements on All IPv6 Interfaces,,,"To set the runtime status of the net.ipv6.conf.all.accept_ra kernel parameter, run the following command: $ sudo sysctl -w net.ipv6.conf.all.accept_ra=0
To make sure that the setting is persistent, add the following line to a file in the directory /etc/sysctl.d: net.ipv6.conf.all.accept_ra = 0",An illicit router advertisement message could result in a man-in-the-middle attack.,unknown,"CM-6(a),CM-7(a),CM-7(b)",,3.2.9,SRG-OS-000480-GPOS-00227,Configure IPv6 Settings if Necessary
CCE-81009-3,Disable Accepting ICMP Redirects for All IPv6 Interfaces,,,"To set the runtime status of the net.ipv6.conf.all.accept_redirects kernel parameter, run the following command: $ sudo sysctl -w net.ipv6.conf.all.accept_redirects=0
To make sure that the setting is persistent, add the following line to a file in the directory /etc/sysctl.d: net.ipv6.conf.all.accept_redirects = 0",An illicit ICMP redirect message could result in a man-in-the-middle attack.,medium,"CM-6(a),CM-7(a),CM-7(b)",,3.3.2,SRG-OS-000480-GPOS-00227,Configure IPv6 Settings if Necessary
CCE-82863-2,Disable Kernel Parameter for IPv6 Forwarding,,,"To set the runtime status of the net.ipv6.conf.all.forwarding kernel parameter, run the following command: $ sudo sysctl -w net.ipv6.conf.all.forwarding=0
To make sure that the setting is persistent, add the following line to a file in the directory /etc/sysctl.d: net.ipv6.conf.all.forwarding = 0","IP forwarding permits the kernel to forward packets from one network
interface to another. The ability to forward packets between two networks is
only appropriate for systems acting as routers.",medium,"CM-6(a),CM-7(a),CM-7(b)",,3.1.1,,Configure IPv6 Settings if Necessary
CCE-83351-7,Enable page allocator poisoning in zIPL,,,"To enable poisoning of free pages,
check that all boot entries in /boot/loader/entries/*.conf have page_poison=1
included in its options.
To ensure that new kernels and boot entries continue to enable page poisoning,
add page_poison=1 to /etc/kernel/cmdline.","Poisoning writes an arbitrary value to freed pages, so any modification or
reference to that page after being freed or before being initialized will be
detected and prevented.
This prevents many types of use-after-free vulnerabilities at little performance cost.
Also prevents leak of data and detection of corrupted memory.",medium,,,,,zIPL bootloader configuration
CCE-83321-0,Enable Auditing to Start Prior to the Audit Daemon in zIPL,,,"To ensure all processes can be audited, even those which start prior to the audit daemon,
check that all boot entries in /boot/loader/entries/*.conf have audit=1
included in its options.

To ensure that new kernels and boot entries continue to enable audit,
add audit=1 to /etc/kernel/cmdline.","Each process on the system carries an &#34;auditable&#34; flag which indicates whether
its activities can be audited. Although auditd takes care of enabling
this for all processes which launch after it does, adding the kernel argument
ensures it is set for every process during boot.",medium,,,,,zIPL bootloader configuration
CCE-83381-4,Disable vsyscalls in zIPL,,,"To disable use of virtual syscalls,
check that all boot entries in /boot/loader/entries/*.conf have vsyscall=none
included in its options.
To ensure that new kernels and boot entries continue to disable virtual syscalls,
add vsyscall=none to /etc/kernel/cmdline.","Virtual Syscalls provide an opportunity of attack for a user who has control
of the return instruction pointer.",medium,,,,,zIPL bootloader configuration
CCE-83341-8,Extend Audit Backlog Limit for the Audit Daemon in zIPL,,,"To improve the kernel capacity to queue all log events, even those which start prior to the audit daemon,
check that all boot entries in /boot/loader/entries/*.conf have audit_backlog_limit=8192
included in its options.
To ensure that new kernels and boot entries continue to extend the audit log events queue,
add audit_backlog_limit=8192 to /etc/kernel/cmdline.","audit_backlog_limit sets the queue length for audit events awaiting transfer
to the audit daemon. Until the audit daemon is up and running, all log messages
are stored in this queue.  If the queue is overrun during boot process, the action
defined by audit failure flag is taken.",medium,,,,,zIPL bootloader configuration
CCE-83485-3,Ensure all zIPL boot entries are BLS compliant,,,"Ensure that zIPL boot entries fully adheres to Boot Loader Specification (BLS)
by checking that /etc/zipl.conf doesn&#39;t contain image = .","Red Hat Enterprise Linux 8 adheres to Boot Loader Specification (BLS) and is the prefered method of
configuration.",medium,,,,,zIPL bootloader configuration
CCE-83486-1,Ensure zIPL bootmap is up to date,,,"Make sure that /boot/bootmap is up to date.
Every time a boot entry or zIPL configuration is changed /boot/bootmap needs to
be updated to reflect the changes.
Run zipl command to generate an updated /boot/bootmap.","The file /boot/bootmap contains all boot data, keeping it up to date is crucial to
boot correct kernel and options.",medium,,,,,zIPL bootloader configuration
CCE-83361-6,Enable Kernel Page-Table Isolation (KPTI) in zIPL,,,"To enable Kernel page-table isolation,
check that all boot entries in /boot/loader/entries/*.conf have pti=on
included in its options.
To ensure that new kernels and boot entries continue to enable page-table isolation,
add pti=on to /etc/kernel/cmdline.","Kernel page-table isolation is a kernel feature that mitigates
the Meltdown security vulnerability and hardens the kernel
against attempts to bypass kernel address space layout
randomization (KASLR).",medium,,,,,zIPL bootloader configuration
CCE-83371-5,Enable SLUB/SLAB allocator poisoning in zIPL,,,"To enable poisoning of SLUB/SLAB objects,
check that all boot entries in /boot/loader/entries/*.conf have slub_debug=P
included in its options.
To ensure that new kernels and boot entries continue to enable poisoning of SLUB/SLAB objects,
add slub_debug=P to /etc/kernel/cmdline.","Poisoning writes an arbitrary value to freed objects, so any modification or
reference to that object after being freed or before being initialized will be
detected and prevented.
This prevents many types of use-after-free vulnerabilities at little performance cost.
Also prevents leak of data and detection of corrupted memory.",medium,,,,,zIPL bootloader configuration
CCE-82859-0,Ensure rsyslog-gnutls is installed,install,via yum,"TLS protocol support for rsyslog is installed.
The rsyslog-gnutls package can be installed with the following command:

$ sudo yum install rsyslog-gnutls","The rsyslog-gnutls package provides Transport Layer Security (TLS) support
for the rsyslog daemon, which enables secure remote logging.",medium,,FMT_SMF_EXT.1,,"SRG-OS-000120-GPOS-00061,SRG-OS-000480-GPOS-00227",Configure Syslog
CCE-80847-7,Ensure rsyslog is Installed,install,via yum,Rsyslog is installed by default. The rsyslog package can be installed with the following command:  $ sudo yum install rsyslog,"The rsyslog package provides the rsyslog daemon, which provides
system logging services.",medium,CM-6(a),,4.2.1.1,"SRG-OS-000051-GPOS-00024,SRG-OS-000479-GPOS-00224",Configure Syslog
CCE-80886-5,Enable rsyslog Service,enable,via systemctl,"The rsyslog service provides syslog-style logging by default on Red Hat Enterprise Linux 8.

The rsyslog service can be enabled with the following command:
$ sudo systemctl enable rsyslog.service","The rsyslog service must be running in order to provide
logging services, which are essential to system administration.",medium,"AU-4(1),CM-6(a)",,4.2.1.2,,Configure Syslog
CCE-80860-0,Ensure Log Files Are Owned By Appropriate Group,root,via chgrp,"The group-owner of all log files written by
rsyslog should be .
These log files are determined by the second part of each Rule line in
/etc/rsyslog.conf and typically all appear in /var/log.
For each log file LOGFILE referenced in /etc/rsyslog.conf,
run the following command to inspect the file&#39;s group owner:
$ ls -l LOGFILE
If the owner is not , run the following command to
correct this:
$ sudo chgrp  LOGFILE","The log files generated by rsyslog contain valuable information regarding system
configuration, user authentication, and other such information. Log files should be
protected from unauthorized access.",medium,"AC-6(1),CM-6(a)",,,,Ensure Proper Configuration of Log Files
CCE-80861-8,Ensure Log Files Are Owned By Appropriate User,root,via chown,"The owner of all log files written by
rsyslog should be .
These log files are determined by the second part of each Rule line in
/etc/rsyslog.conf and typically all appear in /var/log.
For each log file LOGFILE referenced in /etc/rsyslog.conf,
run the following command to inspect the file&#39;s owner:
$ ls -l LOGFILE
If the owner is not , run the following command to
correct this:
$ sudo chown  LOGFILE","The log files generated by rsyslog contain valuable information regarding system
configuration, user authentication, and other such information. Log files should be
protected from unauthorized access.",medium,"AC-6(1),CM-6(a)",,,,Ensure Proper Configuration of Log Files
CCE-80859-2,Ensure cron Is Logging To Rsyslog,cron.*,/etc/rsyslog.conf,"Cron logging must be implemented to spot intrusions or trace
cron job status. If cron is not logging to rsyslog, it
can be implemented by adding the following to the RULES section of
/etc/rsyslog.conf:
cron.*                                                  /var/log/cron","Cron logging can be used to trace the successful or unsuccessful execution
of cron jobs. It can also be used to spot intrusions into the use of the cron
facility by unauthorized and malicious users.",medium,CM-6(a),FAU_GEN.1.1.c,,SRG-OS-000480-GPOS-00227,Ensure Proper Configuration of Log Files
CCE-80862-6,Ensure System Log Files Have Correct Permissions,600,via chmod,"The file permissions for all log files written by rsyslog should
be set to 600, or more restrictive. These log files are determined by the
second part of each Rule line in /etc/rsyslog.conf and typically
all appear in /var/log. For each log file LOGFILE
referenced in /etc/rsyslog.conf, run the following command to
inspect the file&#39;s permissions:
$ ls -l LOGFILE
If the permissions are not 600 or more restrictive, run the following
command to correct this:
$ sudo chmod 0600 LOGFILE&#34;","Log files can contain valuable information regarding system
configuration. If the system log files are not protected unauthorized
users could change the logged data, eliminating their forensic value.",medium,"AC-6(1),CM-6(a)",,4.2.1.3,,Ensure Proper Configuration of Log Files
CCE-82458-1,Configure CA certificate for rsyslog remote logging,configure,via /etc/rsyslog.conf,"Configure CA certificate for rsyslog logging
to remote server using Transport Layer Security (TLS)
using correct path for the DefaultNetstreamDriverCAFile
global option in /etc/rsyslog.conf, for example with the following command:
echo &#39;global(DefaultNetstreamDriverCAFile=&#34;/etc/pki/tls/cert.pem&#34;)&#39; &gt;&gt; /etc/rsyslog.conf
Replace the /etc/pki/tls/cert.pem in the above command with the path to the file with CA certificate generated for the purpose of remote logging.","The CA certificate needs to be set or rsyslog.service
fails to start with
error: ca certificate is not set, cannot continue",medium,,FMT_SMF_EXT.1,,SRG-OS-000480-GPOS-00227,Rsyslog Logs Sent To Remote Host
CCE-82457-3,Configure TLS for rsyslog remote logging,configure,via /etc/rsyslog.conf,"Configure rsyslog to use Transport Layer
Security (TLS) support for logging to remote server
for the Forwarding Output Module in /etc/rsyslog.conf
using action. You can use the following command:
echo &#39;action(type=&#34;omfwd&#34; protocol=&#34;tcp&#34; Target=&#34;&lt;remote system&gt;&#34; port=&#34;6514&#34;
    StreamDriver=&#34;gtls&#34; StreamDriverMode=&#34;1&#34; StreamDriverAuthMode=&#34;x509/name&#34; streamdriver.CheckExtendedKeyPurpose=&#34;on&#34;)&#39; &gt;&gt; /etc/rsyslog.conf

Replace the &lt;remote system&gt; in the above command with an IP address or a host name of the remote logging server.","For protection of data being logged, the connection to the
remote logging server needs to be authenticated and encrypted.",medium,"AU-9(3),CM-6(a)",FMT_SMF_EXT.1,,"SRG-OS-000120-GPOS-00061,SRG-OS-000480-GPOS-00227",Rsyslog Logs Sent To Remote Host
CCE-80863-4,Ensure Logs Sent To Remote Host,enable,via /etc/rsyslog.conf,"To configure rsyslog to send logs to a remote log server,
open /etc/rsyslog.conf and read and understand the last section of the file,
which describes the multiple directives necessary to activate remote
logging.
Along with these other directives, the system can be configured
to forward its logs to a particular log server by
adding or correcting one of the following lines,
substituting  appropriately.
The choice of protocol depends on the environment of the system;
although TCP and RELP provide more reliable message delivery,
they may not be supported in all environments.

To use UDP for log message delivery:
*.* @

To use TCP for log message delivery:
*.* @@

To use RELP for log message delivery:
*.* :omrelp:

There must be a resolvable DNS CNAME or Alias record set to &#34;&#34; for logs to be sent correctly to the centralized logging utility.","A log server (loghost) receives syslog messages from one or more
systems. This data can be used as an additional log source in the event a
system is compromised and its local logs are suspect. Forwarding log messages
to a remote loghost also provides system administrators with a centralized
place to view the status of multiple hosts within the enterprise.",medium,"AU-4(1),AU-9(2),CM-6(a)",FAU_GEN.1.1.c,4.2.1.5,SRG-OS-000480-GPOS-00227,Rsyslog Logs Sent To Remote Host
CCE-84275-7,Ensure rsyslog Does Not Accept Remote Messages Unless Acting As Log Server,disable,via /etc/rsyslog.conf,"The rsyslog daemon should not accept remote messages
unless the system acts as a log server.
To ensure that it is not listening on the network, ensure the following lines are
not found in /etc/rsyslog.conf:
$ModLoad imtcp
$InputTCPServerRun port
$ModLoad imudp
$UDPServerRun port
$ModLoad imrelp
$InputRELPServerRun port","Any process which receives messages from the network incurs some risk
of receiving malicious messages. This risk can be eliminated for
rsyslog by configuring it not to listen on the network.",medium,"CM-6(a),CM-7(a),CM-7(b)",,4.2.1.6,SRG-OS-000480-GPOS-00227,Configure rsyslogd to Accept Remote Messages If Acting as a Log Server
CCE-80794-1,Ensure Logrotate Runs Periodically,daily,via /etc/logrotate.conf,"The logrotate utility allows for the automatic rotation of
log files.  The frequency of rotation is specified in /etc/logrotate.conf,
which triggers a cron task.  To configure logrotate to run daily, add or correct
the following line in /etc/logrotate.conf:
# rotate log files frequency
daily","Log files that are not properly rotated run the risk of growing so large
that they fill up the /var/log partition. Valuable logging information could be lost
if the /var/log partition becomes full.",medium,CM-6(a),,4.3,,Ensure All Logs are Rotated by logrotate
CCE-82724-6,Install policycoreutils-python-utils package,install,via yum,"The policycoreutils-python-utils package can be installed with the following command:

$ sudo yum install policycoreutils-python-utils","This package is required to operate and manage an SELinux environment and its policies.
It provides utilities such as semanage, audit2allow, audit2why, chcat and sandbox.",medium,,,,SRG-OS-000480-GPOS-00227,SELinux
CCE-82976-2,Install policycoreutils Package,install,via yum,"The policycoreutils package can be installed with the following command:

$ sudo yum install policycoreutils","Security-enhanced Linux is a feature of the Linux kernel and a number of utilities
with enhanced security functionality designed to add mandatory access controls to Linux.
The Security-enhanced Linux kernel contains new architectural components originally
developed to improve security of the Flask operating system. These architectural components
provide general support for the enforcement of many kinds of mandatory access control
policies, including those based on the concepts of Type Enforcement, Role-based Access
Control, and Multi-level Security. 

policycoreutils contains the policy core utilities that are required for
basic operation of an SELinux-enabled system. These utilities include load_policy
to load SELinux policies, setfiles to label filesystems, newrole to
switch roles, and run_init to run /etc/init.d scripts in the proper
context.",high,,,,SRG-OS-000480-GPOS-00227,SELinux
CCE-82877-2,Install libselinux Package,install,via yum,"The libselinux package can be installed with the following command:

$ sudo yum install libselinux","Security-enhanced Linux is a feature of the Linux kernel and a number of utilities
with enhanced security functionality designed to add mandatory access controls to Linux.

The libselinux package contains the core library of the Security-enhanced Linux system.",high,,,1.7.1.1,,SELinux
CCE-82755-0,Uninstall setroubleshoot Package,remove,via yum,"The SETroubleshoot service notifies desktop users of SELinux
denials. The service provides information around configuration errors,
unauthorized intrusions, and other potential errors.
The setroubleshoot package can be removed with the following command:

$ sudo yum erase setroubleshoot","The SETroubleshoot service is an unnecessary daemon to
have running on a server, especially if
X Windows is removed or disabled.",low,,,1.7.1.6,,SELinux
CCE-82756-8,Uninstall mcstrans Package,remove,via yum,"The mcstransd daemon provides category label information
to client processes requesting information. The label translations are defined
in /etc/selinux/targeted/setrans.conf.
The mcstrans package can be removed with the following command:

$ sudo yum erase mcstrans","Since this service is not used very often, disable it to reduce the
amount of potentially vulnerable code running on the system.

NOTE: This rule was added in support of the CIS RHEL6 v1.2.0 benchmark. Please
note that Red Hat does not feel this rule is security relevant.",low,,,1.7.1.7,,SELinux
CCE-80827-9,Ensure SELinux Not Disabled in /etc/default/grub,verify,via /etc/default/grub,"SELinux can be disabled at boot time by an argument in
/etc/default/grub.
Remove any instances of selinux=0 from the kernel arguments in that
file to prevent SELinux from being disabled at boot.","Disabling a major host protection feature, such as SELinux, at boot time prevents
it from confining system services at boot time.  Further, it increases
the chances that it will remain off during system operation.",medium,"AC-3,AC-3(3)(a)",,1.7.1.2,,SELinux
CCE-80866-7,Ensure No Device Files are Unlabeled by SELinux,verify,via find,"Device files, which are used for communication with important system
resources, should be labeled with proper SELinux types. If any device files
carry the SELinux type device_t or unlabeled_t, report the
bug so that policy can be corrected. Supply information about what the
device is and what programs use it.

To check for incorrectly labeled device files, run following commands:
$ sudo find /dev -context *:device_t:* \( -type c -o -type b \) -printf &#34;%p %Z\n&#34;
$ sudo find /dev -context *:unlabeled_t:* \( -type c -o -type b \) -printf &#34;%p %Z\n&#34;
It should produce no output in a well-configured system.","If a device file carries the SELinux type device_t or
unlabeled_t, then SELinux cannot properly restrict access to the
device file.",medium,"AC-3(3)(a),AC-6,CM-6(a),CM-7(a),CM-7(b)",,,SRG-OS-000480-GPOS-00227,SELinux
CCE-80867-5,Ensure No Daemons are Unconfined by SELinux,verify,via ps,"Daemons for which the SELinux policy does not contain rules will inherit the
context of the parent process. Because daemons are launched during
startup and descend from the init process, they inherit the initrc_t context.


To check for unconfined daemons, run the following command:
$ sudo ps -eZ | egrep &#34;initrc&#34; | egrep -vw &#34;tr|ps|egrep|bash|awk&#34; | tr &#39;:&#39; &#39; &#39; | awk &#39;{ print $NF }&#39;
It should produce no output in a well-configured system.","Daemons which run with the initrc_t context may cause AVC denials,
or allow privileges that the daemon does not require.",medium,"AC-3(3)(a),AC-6,CM-6(a),CM-7(a),CM-7(b)",,1.7.1.5,,SELinux
CCE-80869-1,Ensure SELinux State is Enforcing,Enforcing,via /etc/selinux/config,"The SELinux state should be set to  at
system boot time.  In the file /etc/selinux/config, add or correct the
following line to configure the system to boot into enforcing mode:
SELINUX=","Setting the SELinux state to enforcing ensures SELinux is able to confine
potentially compromised processes to the security policy, which is designed to
prevent them from causing damage to the system or further elevating their
privileges.",high,"AC-3,AC-3(3)(a),AU-9,SC-7(21)",,1.7.1.4,SRG-OS-000445-GPOS-00199,SELinux
CCE-80868-3,Configure SELinux Policy,targeting,via /etc/selinux/config,"The SELinux targeted policy is appropriate for
general-purpose desktops and servers, as well as systems in many other roles.
To configure the system to use this policy, add or correct the following line
in /etc/selinux/config:
SELINUXTYPE=
Other policies, such as mls, provide additional security labeling
and greater confinement but are not compatible with many general-purpose
use cases.","Setting the SELinux policy to targeted or a more specialized policy
ensures the system will confine processes that are likely to be
targeted for exploitation, such as network or system services.

Note: During the development or debugging of SELinux modules, it is common to
temporarily place non-production systems in permissive mode. In such
temporary cases, SELinux policies should be developed, and once work
is completed, the system should be reconfigured to
.",high,"AC-3,AC-3(3)(a),AU-9,SC-7(21)",,1.7.1.3,SRG-OS-000445-GPOS-00199,SELinux
CCE-80949-1,Disable the selinuxuser_execheap SELinux Boolean,off,via setsebool,"By default, the SELinux boolean selinuxuser_execheap is disabled.
If this setting is enabled, it should be disabled.

To disable the selinuxuser_execheap SELinux boolean, run the following command:
$ sudo setsebool -P selinuxuser_execheap off",,medium,,,,,SELinux - Booleans
CCE-84297-1,Enable the auditadm_exec_content SELinux Boolean,on,via setsebool,"By default, the SELinux boolean auditadm_exec_content is enabled.
If this setting is disabled, it should be enabled.

To enable the auditadm_exec_content SELinux boolean, run the following command:
$ sudo setsebool -P auditadm_exec_content on",,medium,,,,,SELinux - Booleans
CCE-84293-0,Enable the kerberos_enabled SELinux Boolean,on,via setsebool,"By default, the SELinux boolean kerberos_enabled is enabled.
If this setting is disabled, it should be enabled to allow confined
applications to run with Kerberos.

To enable the kerberos_enabled SELinux boolean, run the following command:
$ sudo setsebool -P kerberos_enabled on",,medium,,,,,SELinux - Booleans
CCE-84294-8,Disable the authlogin_radius SELinux Boolean,off,via setsebool,"By default, the SELinux boolean authlogin_radius is disabled.
If this setting is enabled, it should be disabled.

To disable the authlogin_radius SELinux boolean, run the following command:
$ sudo setsebool -P authlogin_radius off",,medium,,,,,SELinux - Booleans
