Unnamed: 0,Last modified: 2012-03-13,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
CCE-3046-0,"The ""Turn off Untrusted Content"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Assistance\Client\1.0\NoUntrustedContent",,CCE-95,Turn-Off-Untrusted-Content,oval:com.secure-elements.oval:def:6109,turn_off_untrusted_content,oval:gov.nist.fdcc.vista:def:6109,,,,
CCE-3477-7,"The ""Turn off downloading of enclosures"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Internet Explorer\Feeds\DisableEnclosureDownload",,CCE-767,Turn-off-downloading-enclosures,oval:com.secure-elements.oval:def:6110,turn_off_downloading_enclosures,oval:gov.nist.fdcc.vista:def:6110,,,,
CCE-3376-1,"The ""Allow indexing of encrypted files"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows\Windows Search\AllowIndexingEncryptedStoresOrItems",,CCE-1049,Allow-indexing-of-encrypted-files,oval:com.secure-elements.oval:def:6704,Allow-indexing-of-encrypted-files,oval:gov.nist.fdcc.vista:def:6704,,,,
CCE-3143-5,"The ""Prevent indexing uncached Exchange folders"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows\Windows Search\PreventIndexingUncachedExchangeFolders",,CCE-1058,Prevent-indexing-uncached-Exchange-folders,oval:com.secure-elements.oval:def:6705,Prevent-indexing-uncached-Exchange-folders,oval:gov.nist.fdcc.vista:def:6705,,,,
CCE-2914-0,"The ""Turn off Windows Calendar"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Windows\TurnOffWinCal",,CCE-441,Turn-off-Windows-Calendar,oval:com.secure-elements.oval:def:6111,,,,,,
CCE-3178-1,"The ""Allow Corporate redirection of Customer Experience Improvement uploads"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\SQMClient\CorporateSQMURL",,CCE-97,Allow-Corporate-Redirection-Customer-Experience-Improvement-Program-Uploads,oval:com.secure-elements.oval:def:6112,,,,,,
CCE-3209-4,"The ""Turn off Windows Defender"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows Defender\DisableAntiSpyware",,CCE-728,Turn-off-Windows-Defender,oval:com.secure-elements.oval:def:6113,,,,,,
CCE-2962-9,"The ""Turn off Heap termination on corruption"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Explorer\NoHeapTerminationOnCorruption",,CCE-384,Turn-off-heap-termination-corruption,oval:com.secure-elements.oval:def:6118,turn_off_heap_termination_corruption,oval:gov.nist.fdcc.vista:def:6118,,,,
CCE-3125-2,"The ""Turn off shell protocol protected mode"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\PreXPSP2ShellProtocolBehavior",,CCE-480,Turn-off-shell-protocol-protected-mode,oval:com.secure-elements.oval:def:6119,turn_off_shell_protocol_protected_mode,oval:gov.nist.fdcc.vista:def:6119,,,,
CCE-3398-5,"The ""Prohibit non-administrators from applying vendor signed updates"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\DisableLUAPatching",,CCE-612,Prohibit-Non-Administrators-applying-vendorpatches,oval:com.secure-elements.oval:def:6122,prohibit_non_administrators_install_signed_updates,oval:gov.nist.fdcc.vista:def:6122,,,,
CCE-3341-5,"The ""Report Logon Server Not Available During User logon"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\ReportControllerMissing",,CCE-392,Report-logon-server-not-available-during-user-logon,oval:com.secure-elements.oval:def:6123,report_logon_server_not_available_during_user_logon,oval:gov.nist.fdcc.vista:def:6123,,,,
CCE-2521-3,"The ""Turn off the communitication features"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows Mail\DisableCommunities",,CCE-96,Turn-off-communication-features,oval:com.secure-elements.oval:def:6124,turn_off_communities_features,oval:gov.nist.fdcc.vista:def:6124,,,,
CCE-2525-4,"The ""Turn off Windows Mail application"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows Mail\ManualLaunchAllowed",,CCE-331,Turn-off-windows-mail-app,oval:com.secure-elements.oval:def:6125,turn_off_windows_mail_app,oval:gov.nist.fdcc.vista:def:6125,,,,
CCE-3486-8,"The ""Prevent Windows Media DRM Internet Access"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\WMDRM\DisableOnline",,CCE-1089,Prevent-Windows-Media-DRM-Internet-Access,oval:com.secure-elements.oval:def:6126,prevent_windows_media_drm_internet_access,oval:gov.nist.fdcc.vista:def:6126,,,,
CCE-2557-7,"The ""Turn off Windows Meeting Space"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Windows Collaboration\TurnOffWindowsCollaboration",,CCE-992,Turn-off-windows-meeting-space,oval:com.secure-elements.oval:def:6127,turn_off_windows_meeting_space,oval:gov.nist.fdcc.vista:def:6127,,,,
CCE-3328-2,"The ""Turn on Windows Meeting Space audting"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Windows Collaboration\TurnOnWindowsCollaborationAuditing",,CCE-105,Turn-on-windows-meeting-space-auditing,oval:com.secure-elements.oval:def:6128,,,,,,
CCE-3456-1,"The ""Disable unpacking and installation of gadgets that are not digitally signed"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Windows\Sidebar\TurnOffUnsignedGadgets",,CCE-297,Disable-unpacking-installation-gadgets-not-digitally-signed,oval:com.secure-elements.oval:def:6129,disable_unpacking_installation_gadgets_not_digitally_signed,oval:gov.nist.fdcc.vista:def:6129,,,,
CCE-3214-4,"The ""Override the More Gadgets Link"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Windows\Sidebar\OverrideMoreGadgetsLink",,CCE-702,Override-more-gadgets-Lnk,oval:com.secure-elements.oval:def:6130,override_more_gadgets_lnk,oval:gov.nist.fdcc.vista:def:6130,,,,
CCE-3500-6,"The ""Turn Off User Installed Windows Sidebar Gadgets"" setting should be configured correctly.",(1) enabled/disabled,"
(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Windows\Sidebar\TurnOffUserInstalledGadgets",,CCE-644,Turn-off-user-installed-windows-sidebar-gidgets,oval:com.secure-elements.oval:def:6131,turn_off_user_installed_windows_sidebar_gidgets,oval:gov.nist.fdcc.vista:def:6131,,,,
CCE-3482-7,"The ""Do not allow Digital Locker to run"" setting should be configured correctly.",(1) enabled/disabled,(1) Computer Configuration\Administrative Templates\Windows Components\Digital Locker,,CCE-1747,do_not_allow_digital_locker_to_run_var,oval:gov.nist.fdcc.vista:def:6698,do_not_allow_digital_locker_to_run,oval:gov.nist.fdcc.vista:def:6698,,,,
CCE-2755-7,"The ""Turn Off Downloading of Game Information"" setting should be configured correctly.",(1) enabled/disabled,(1) Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Components\Game Explorer,,CCE-1778,turn_off_downloading_of_game_information,oval:gov.nist.fdcc.vista:def:6703,turn_off_downloading_of_game_information,oval:gov.nist.fdcc.vista:def:6703,,,,
CCE-2865-4,"The ""IPv6 Block of Protocols 41"" setting should be configured correctly.",(1) enabled/disabled,(1) Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Outbound Rules,,CCE-1795,ipv6_block_protocols_41,oval:gov.nist.fdcc.vistafirewall:def:6491,,,ipv6_block_protocols_41,oval:gov.nist.fdcc.vistafirewall:def:6491,,
CCE-3508-9,"The ""IPv6 Block of UDP 3544"" setting should be configured correctly.",(1) enabled/disabled,(1) Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Outbound Rules,,CCE-1293,ipv6_block_udp_3544,oval:gov.nist.fdcc.vistafirewall:def:6492,,,ipv6_block_udp_3544,oval:gov.nist.fdcc.vistafirewall:def:6492,,
CCE-4662-3,"The ""Enforce user logon restrictions"" policy should be set correctly.  ",(1) enabled/disabled,,,CCE-227,,,kerberos-enforce-user-logon-restrictions,oval:gov.nist.fdcc.vista:def:987651,,,,
CCE-4666-4,"The ""Maximum Service Ticket Litfetime"" policy should be set correctly.  ",(1) number of minutes,,,CCE-6,,,kerberos_maximum_lifetime_service_ticket,oval:gov.nist.fdcc.vista:def:987652,,,,
CCE-3936-2,"The ""Maximum User Ticket Lifetime"" policy should be set correctly.  ",(1) number of hours,,,CCE-37,,,kerberos_maximum_lifetime_user_ticket,oval:gov.nist.fdcc.vista:def:987653,,,,
CCE-4755-5,"The ""Maximum User Renewal Lifetime"" policy should be set correctly.  ",(1) number of days,,,CCE-33,,,kerberos_maximum_lifetime_user_ticket_renewal,oval:gov.nist.fdcc.vista:def:987654,,,,
CCE-4702-7,"The ""Maximum tolerance for computer clock synchronization"" policy should be set correctly.  ",(1) number of minutes,,,CCE-588,,,kerberos_maximum_tolerance_computer_clock_synchronization,oval:gov.nist.fdcc.vista:def:987655,,,,
CCE-3949-5,TCP/IP PMTU Discovery should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\EnablePMTUDiscovery  ,,CCE-998,,,allow-automatic-detection-mtu-size,oval:gov.nist.fdcc.vista:def:407,,,,
CCE-4904-9,Kerberos and RSVP Traffic Protected by IPSec should be properly configured.  ,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\IPSEC\NoDefaultExempt  ,,CCE-501,,,enable-nodefaultexempt-IPSec-Filtering,oval:gov.nist.fdcc.vista:def:116,,,,
CCE-4781-1,"The ""Remotely accessible registry paths and subpaths"" policy should be set correctly.  ",(1) set of paths,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network access: Remotely accessible registry paths and subpaths,,CCE-1185,,,Remotely-accessible-registry-paths-and-sub-paths,oval:gov.nist.fdcc.vista:def:6076,,,,
CCE-4922-1,"The ""LAN Manager Authentication Level"" policy should be set correctly.  ",(1) authentication level,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\LMCompatibilityLevel 
(2) defined by Local or Group Policy  ",,CCE-719,,,Lan-manager-authentication-level,oval:gov.nist.fdcc.vista:def:6094,,,,
CCE-4940-3,"The ""LDAP client signing requirements"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LDAP\LDAPClientIntegrity 
(2) defined by Local or Group Policy  ",,CCE-732,,,LDAP-client-signing-requirements,oval:gov.nist.fdcc.vista:def:6095,,,,
CCE-4583-1,"The ""Minimum session security for NTLM SSP based clients"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\MSV1_0\NTLMMinClientSec 
(2) defined by Local or Group Policy  ",,CCE-674,,,minimum-session-security-ntlm-ssp-based-clients,oval:gov.nist.fdcc.vista:def:6096,,,,
CCE-4213-5,"The ""Minimum session security for NTLM SSP based servers"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\MSV1_0\NTLMMinServerSec 
(2) defined by Local or Group Policy  ",,CCE-766,,,minimum-session-security-ntlm-ssp-based-servers,oval:gov.nist.fdcc.vista:def:6097,,,,
CCE-4107-9,"The ""Recovery Console: Allow Automatic Administrative Logon"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Setup\RecoveryConsole\SecurityLevel 
(2) defined by Local or Group Policy  ",,CCE-410,,,recovery-console-allow-administrative-logon,oval:gov.nist.fdcc.vista:def:6098,,,,
CCE-3953-7,"The ""Recovery Console: Allow Floppy Copy and Access to All Drives and All Folders"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Setup\RecoveryConsole\SetCommand 
(2) defined by Local or Group Policy  ",,CCE-76,,,recovery-console-allow-floppy-copy-access-all-drives-folders,oval:gov.nist.fdcc.vista:def:6099,,,,
CCE-3954-5,"The ""Allow System to be Shut Down Without Having to Log On"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\ShutdownWithoutLogon 
(2) defined by Local or Group Policy  ",,CCE-224,,,shutdown-allow-system-shutdown-without-having-logon,oval:gov.nist.fdcc.vista:def:6100,,,,
CCE-3969-3,"The ""Clear Virtual Memory Pagefile at shutdown"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager\Memory Management\ClearPageFileAtShutdown 
(2) defined by Local or Group Policy  ",,CCE-422,,,shutdown-clear-virtual-memory-page,oval:gov.nist.fdcc.vista:def:6101,,,,
CCE-4774-6,"The ""Use FIPS compliant algorithms for encryption, hashing, and signing"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\FIPSAlgorithmPolicy 
(2) defined by Local or Group Policy  ",,CCE-55,,,system-cryptography-use-fips-compliant-alorithm,oval:gov.nist.fdcc.vista:def:6102,,,,
CCE-4841-3,"The ""Require Case Insensitivity for Non-Windows Sybsystems"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager\Kernel\ObCaseInsensitive 
(2) defined by Local or Group Policy  ",,CCE-300,,,system-objects-require-case-insesitivity,oval:gov.nist.fdcc.vista:def:6104,,,,
CCE-4011-3,"The ""Strengthen Default Permissions of Global System Objects"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager\ProtectionMode 
(2) defined by Local or Group Policy  ",,CCE-508,,,system-objects-strengthen-default-permissions-internal-system-objects,oval:gov.nist.fdcc.vista:def:6105,,,,
CCE-4955-1,"The ""User Account Control: Admin Approval Mode for the Built-in Administrator account"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\User Account Control: Admin Approval Mode for the Built-in Administrator account,,CCE-1078,,,admin_approval_mode,oval:gov.nist.fdcc.vista:def:8081,,,,
CCE-4016-2,"The ""Behavior of the elevation prompt for administrators in Admin Approval Mode"" setting should be configured correctly.",(1) Prompt for consent/Prompt for credentials/Automatically deny,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\User Account Control: Behavior of the elevation prompt for administrators in Admin Approval Mode,,CCE-1063,,,behavior_elevation_prompt_administrators,oval:gov.nist.fdcc.vista:def:8082,,,,
CCE-4969-2,"The ""Behavior of the elevation prompt for standard users"" setting should be configured correctly.",(1) Prompt for credentials/Automatically deny,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\User Account Control: Behavior of the elevation prompt for standard users,,CCE-1067,,,behavior_elevation_prompt_standard_users,oval:gov.nist.fdcc.vista:def:8083,,,,
CCE-4612-8,"The ""User Account Control: Detect application installations and prompt for elevation"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\User Account Control: Detect application installations and prompt for elevation,,CCE-1128,,,detect_application_installations_prompt_elevation,oval:gov.nist.fdcc.vista:def:8084,,,,
CCE-5004-7,"The ""User Account Control: Only elevate executables that are signed and validated"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\User Account Control: Only elevate executables that are signed and validated,,CCE-1104,,,only_elevate_executables_signed_validated,oval:gov.nist.fdcc.vista:def:8085,,,,
CCE-4020-4,"The ""User Account Control: Only elevate UIAccess applications that are installed in secure locations"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\User Account Control: Only elevate UIAccess applications that are installed in secure locations,,CCE-986,,,only_elevate_uiaccess_applications,oval:gov.nist.fdcc.vista:def:8086,,,,
CCE-4907-2,"The ""User Account Control: Run all administrators in Admin Approval Mode"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\User Account Control: Run all administrators in Admin Approval Mode,,CCE-1050,,,run_administrators_admin_approval_mode,oval:gov.nist.fdcc.vista:def:8087,,,,
CCE-4925-4,"The ""User Account Control: Switch to the secure desktop when prompting for elevation"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\User Account Control: Switch to the secure desktop when prompting for elevation,,CCE-230,,,switch_secure_desktop_prompting_elevation,oval:gov.nist.fdcc.vista:def:8088,,,,
CCE-4194-7,"The ""User Account Control: Virtualize file and registry write failures to per-user locations"" setting should be configured correctly.",(1) enabled/disabled,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\User Account Control: Virtualize file and registry write failures to per-user locations,,CCE-673,,,virtualize_write_failures_per_user_locations,oval:gov.nist.fdcc.vista:def:8089,,,,
CCE-4334-9,"The ""access this computer from the network"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined by the SeNetworkLogonRight setting in Local or Group Policy  ,,CCE-532,,,Access-Computer-From-Network-Administrators,oval:gov.nist.fdcc.vista:def:6607,,,,
CCE-4088-1,"The ""act as part of the operating system"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeTcbPrivilege setting in by Local or Group Policy  ,,CCE-162,,,Act-As-Part-Of-Operating-System-None,oval:gov.nist.fdcc.vista:def:6609,,,,
CCE-4854-6,"The ""adjust memory quotas for a process"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeIncreaseQuotaPrivilege setting in by Local or Group Policy  ,,CCE-807,,,Adjust-Memory-Quotas-Administrators-LocalService-NetworkService,oval:gov.nist.fdcc.vista:def:6612,,,,
CCE-4872-8,"The ""log on locally"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeInteractiveLogonRight setting in by Local or Group Policy  ,,CCE-965,,,Allow-Log-On-Locally-Administrators-Users,oval:gov.nist.fdcc.vista:def:6613,,,,
CCE-4264-8,"The ""allow logon through Terminal Services"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeRemoteInteractiveLogonRight setting in by Local or Group Policy  ,,CCE-883,,,Allow-Log-On-Through-Terminal-Services-Administrators-RemoteDesktopUsers,oval:gov.nist.fdcc.vista:def:6616,,,,
CCE-4827-2,"The ""back up files and directories"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeBackupPrivilege setting in by Local or Group Policy  ,,CCE-931,,,Back-Up-Files-And-Directories-Administrators,oval:gov.nist.fdcc.vista:def:6617,,,,
CCE-4973-4,"The ""bypass traverse checking"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeChangeNotifyPrivilege setting in by Local or Group Policy  ,,CCE-376,,,Bypass-Traverse-Checking-Administrators_Users_LocalService_NetworkService,oval:gov.nist.fdcc.vista:def:6621,,,,
CCE-4863-7,"The ""change the system time"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeSystemTimePrivilege setting in by Local or Group Policy  ,,CCE-799,,,Change-System-Time-LocalService-Administrators,oval:gov.nist.fdcc.vista:def:6623,,,,
CCE-5008-8,"The ""Change the time zone"" user right should be assigned to the appropriate accounts.",(1) list of accounts,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\User Rights Assignment\Change the time zone,,CCE-470,,,Change-Time-Zone-Administrators_Users_LocalService,oval:gov.nist.fdcc.vista:def:662381,,,,
CCE-4757-1,"The ""create a pagefile"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeCreatePagefilePrivilege setting in by Local or Group Policy  ,,CCE-895,,,Create-Pagefile-Administrators,oval:gov.nist.fdcc.vista:def:6624,,,,
CCE-4902-3,"The ""Create a token object"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeCreateTokenPrivilege setting in by Local or Group Policy  ,,CCE-926,,,Create-Token-Object-None,oval:gov.nist.fdcc.vista:def:6625,,,,
CCE-4792-8,"The ""Create global objects"" user right should be assigned to the correct accounts.",(1) set of accounts,,,CCE-383,,,Create-Global-Objects-Administrators-SERVICE-LocalService-NetworkService,oval:gov.nist.fdcc.vista:def:6626,,,,
CCE-4184-8,"The ""create permanent shared objects"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeCreatePermanentPrivilege setting in by Local or Group Policy  ,,CCE-335,,,Create-Permanent-Shared-Objects-None,oval:gov.nist.fdcc.vista:def:6627,,,,
CCE-4687-0,"The ""debug programs"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeDebugPrivilege setting in by Local or Group Policy  ,,CCE-842,,,Debug-Programs-None,oval:gov.nist.fdcc.vista:def:6628,,,,
CCE-4704-3,"The ""deny access to this computer from the network"" user right should be assigned to the correct accounts.",(1) set of accounts,(1) defined by the SeDenyNetworkLogonRight setting in Local or Group Policy  ,,CCE-898,,,Deny-Access-From-Network-Guests,oval:gov.nist.fdcc.vista:def:6630,,,,
CCE-4722-5,"The ""deny logon as a batch job"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeDenyBatchLogonRight setting in by Local or Group Policy  ,,CCE-165,,,Deny-Logon-As-Batch-Job-Guests,oval:gov.nist.fdcc.vista:def:6631,,,,
CCE-4867-8,"The ""deny logon as a service"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeDenyServiceLogonRight setting in by Local or Group Policy  ,,CCE-597,,,deny_logon_as_service_none,oval:gov.nist.fdcc.vista:def:6633,,,,
CCE-4889-2,"The ""deny logon locally"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeDenyInteractiveLogonRight setting in by Local or Group Policy  ,,CCE-64,,,Deny-Logon-Locally-Guests,oval:gov.nist.fdcc.vista:def:6634,,,,
CCE-4656-5,"The ""deny logon through Terminal Services"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeDenyRemoteInteractiveLogonRight setting in by Local or Group Policy  ,,CCE-108,,,Deny-Logon-Through-Terminal-Services-Guest,oval:gov.nist.fdcc.vista:def:6636,,,,
CCE-4673-0,"The ""force shutdown from a remote system"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeRemoteShutdownPrivilege setting in by Local or Group Policy  ,,CCE-754,,,Force-Shutdown-From-Remote-System-Administrators,oval:gov.nist.fdcc.vista:def:6638,,,,
CCE-4488-3,"The ""generate security audits"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeAuditPrivilege setting in by Local or Group Policy  ,,CCE-939,,,Generate-Security-Audits-LocalService-NetworkService,oval:gov.nist.fdcc.vista:def:6639,,,,
CCE-4382-8,"The ""Impersonate a client after authentication""  user right should be assigned to the correct accounts.",(1) set of accounts,,,CCE-304,,,Impersonate-Client-After-Authentication-Administrators-SERVICE-LocalService-NetworkService,oval:gov.nist.fdcc.vista:def:6640,,,,
CCE-4651-6,"The ""Increase a Process Working Set"" setting should be configured correctly.",(1) Set of users or groups,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\User Rights Assignment\Increase a process working set,,CCE-1027,,,Increase-Process-Working-Set-Administrators_LocalService,oval:gov.nist.fdcc.vista:def:662391,,,,
CCE-4796-9,"The ""increase scheduling priority"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeIncreaseBasePriorityPrivilege setting in by Local or Group Policy  ,,CCE-349,,,Increase-Scheduling-Priority-Administrators,oval:gov.nist.fdcc.vista:def:6641,,,,
CCE-4034-5,"The ""load and unload device drivers"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeLoadDriverPrivilege setting in by Local or Group Policy  ,,CCE-860,,,Load-And-Unload-Device-Drivers-Administrators,oval:gov.nist.fdcc.vista:def:6642,,,,
CCE-4317-4,"The ""lock pages in memory"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeLockMemoryPrivilege setting in by Local or Group Policy  ,,CCE-749,,,Lock-Pages-In-Memory-None,oval:gov.nist.fdcc.vista:def:6643,,,,
CCE-4083-2,"The ""log on as a batch job"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeBatchLogonRight setting in by Local or Group Policy  ,,CCE-177,,,Log-On-As-Batch-Job-None,oval:gov.nist.fdcc.vista:def:6644,,,,
CCE-4038-6,"The ""log on as a service"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeServiceLogonRight setting in by Local or Group Policy  ,,CCE-216,,,Log-On-As-Service-None,oval:gov.nist.fdcc.vista:def:6647,,,,
CCE-4046-9,"The ""manage auditing and security log"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeSecurityPrivilege setting in by Local or Group Policy  ,,CCE-850,,,Manage-Auditing-And-Security-Log-Administrators,oval:gov.nist.fdcc.vista:def:6648,,,,
CCE-4285-3,"The ""Modify an object label"" user right should be assigned to the appropriate accounts.",(1) list of accounts,(1) GPO Setting: Computer Configuration\Windows Settings\Security Settings\Local Policies\User Rights Assignment\Modify an object label,,CCE-1023,,,Modify-Object-Label-None,oval:gov.nist.fdcc.vista:def:662371,,,,
CCE-4048-5,"The ""modify firmware environment values"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeSystemEnvironmentPrivilege setting in by Local or Group Policy  ,,CCE-17,,,Modify-Firmware-Environment-Values-Administrators,oval:gov.nist.fdcc.vista:def:6649,,,,
CCE-4071-7,"The ""perform volume maintenance tasks"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeManageVolumePrivilege setting in by Local or Group Policy  ,,CCE-314,,,Perform-Volume-Maintenance-Tasks-Administrators,oval:gov.nist.fdcc.vista:def:6650,,,,
CCE-4962-7,"The ""profile single process"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeProfileSingleProcessPrivilege setting in by Local or Group Policy  ,,CCE-260,,,Profile-Single-Process-Administrators,oval:gov.nist.fdcc.vista:def:6651,,,,
CCE-4618-5,"The ""profile system performance"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeSystemProfilePrivilege setting in by Local or Group Policy  ,,CCE-599,,,Profile-System-Performance-Administrators,oval:gov.nist.fdcc.vista:def:6652,,,,
