Unnamed: 0,Last modified: 2010-04-20,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
CCE-3694-7,"The ""Restrict CD-ROM Access to Locally Logged-On User Only"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\AllocateCDRoms 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Devices: Restrict CD-ROM access to locally logged-on user only",,CCE-565,,3.2.1.12 Devices: Restrict CD-ROM Access to Locally Logged-On User Only: Not Defined,,"Table 4.14 Security Options: Devices Setting Recommendations: Restrict CD-ROM access to locally logged-on user only, Not defined (Legacy and Enterprise), Disabled (Specialized Security)",http://technet.microsoft.com/en-us/library/cc738129.aspx
CCE-2822-5,"The ""Restrict Floppy Access to Locally Logged-On User Only"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\AllocateFloppies 
(2)  Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Devices: Restrict floppy access to locally logged-on user only  ",,CCE-463,Table 10.2 Devices: Restrict floppy access to locally logged-on user only: Enabled (Enterprise Client),3.2.1.13 Devices: Restrict Floppy Access to Locally Logged-On User only: Not Defined,5.4.6.10 [A] Secure Removable Media: Devices: Restrict floppy access to locally logged-on user only: Enabled,"Table 4.14 Security Options: Devices Setting Recommendations: Restrict floppy access to locally logged-on user only, Not defined (Legacy and Enterprise), and Disabled (Specialized Security)",http://technet.microsoft.com/en-us/library/cc784198.aspx
CCE-2963-7,"The ""Strengthen Default Permissions of Global System Objects"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager\ProtectionMode 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\System objects: Strengthen default permissions of internal system objects (e.g. Symbolic Links)",,CCE-508,"Table 3.108 System ojects: Strengthen default permissions of internal system objects: Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.62 System Objects: Strengthen default permissions of internal system objects: Enabled,5.4.6.76 [A] Global System Object Permission Strength: System Objects: Strengthen default permissions of internal system objects: Enabled,"Table 4.25 Security Options: System Objects Setting Recommendations: Strengthen default permissions of internal system objects (for example, Symbolic Links), Enabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc739013(WS.10).aspx 
CCE-3478-5,"The ""Require Strong (Windows 2000 or later) Session Key"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Netlogon\Parameters\RequireStrongKey
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Domain member: Require strong (Windows 2000 or later) session key",,CCE-417,"Table 3.69 Domain member: Require strong (W2K or later) session key: Disabled (default); Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.23 Domain Member: Require Strong (Windows 2000 or later) Session Key: Not Defined,5.4.6.20 [AP] Strong Session Key (WIN2K/W2K3 Native Domains): Domain Member: Require Strong (Windows 2000 or later) Session Key: Enabled,"Table 4.15 Security Options: Domain Member Setting Recommendations: Require strong (Windows 2000, Windows XP, or Windows Server 2003) session key, Enabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc938309.aspx
CCE-2870-4,"The ""Send Unencrypted Password to Connect to Third-Party SMB Servers"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanmanWorkstation\Parameters\EnablePlainTextPassword 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Microsoft network client: Send unencrypted password to third-party SMB servers",,CCE-228,"Table 3.80 Microsoft network client: Send unencrypted password to third-party SMB servers: Disabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.35 Microsoft Network Client: Send Unencrypted Password to Connect to Third-Party SMB Server: Disabled,5.4.6.29 [A] Unencrypted Passwords to 3rd party SMB Servers: Disabled,"Table 4.17 Security Options: Microsoft Network Client Setting Recommendations: Send unencrypted password to third-party SMB servers, Disabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc782276.aspx
CCE-3787-9,"The ""Unsigned Driver Installation Behavior"" policy should be set correctly.  ",(1) behavior,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Driver Signing\Policy 
(2)  Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Devices: Unsigned driver installation behavior",,CCE-413,,"3.2.1.14 Devices: Unsigned driver installation behavior: ""Warn, but allow . . . """,5.4.6.11 [AP] Unsigned Driver installation Behavior: Warn but allow installation,"Table 4.14 Security Options: Devices Setting Recommendations: Unsigned driver installation behavior, Warn but allow installation (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc775492.aspx 
CCE-3804-2,"The ""Users Prompted to Change Password Before Expiration"" policy should be set correctly. ",(1) number of days prior to expiration,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\PasswordExpiryWarning 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Interactive logon: Prompt user to change password before expiration",,CCE-814,"Table 3.75 Interactive logon: Prompt user to change password before expiration: 14 days (Legacy Client, Enterprise Client, and High Security)",3.2.1.29 Interactive Logon: Prompt User to Change Password Before Expiration: 14 days,5.4.6.24 [A] Password Expiration Warning: Interactive Logon: Prompt user to change password before expiration: 14 days,"Table 4.16 Security Options: Interactive Logon Setting Recommendations: Prompt user to change password before expiration, 14 days (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc783344.aspx
CCE-3430-6,"The ""Shut Down system immediately if unable to log security audits"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\CrashOnAuditFail 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Audit: Shut down system immediately if unable to log security audits",,CCE-92,Table 3.54 Audit: Shut down system immediately if unable to log security audits: Disabled (Legacy Client and Enterprise Client); Enabled (High Security),3.2.1.8 Audit: Shut down system immediately if unable to log security alerts: Enabled (Specialized Security),5.4.6.5 [AP] Halt on Audit Failure: Audit: Shut down system immediately if unable to log security audits: Enabled,"Table 4.13 Security Options: Audit Setting Recommendations: Shut down system immediately if unable to log security audits, Disabled (Legacy and Enterprise), Enabled (Specialized Security)",http://technet.microsoft.com/en-us/library/cc739010(WS.10).aspx
CCE-3448-8,"The ""Allow System to be Shut Down Without Having to Log On"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\ShutdownWithoutLogon 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Shutdown: Allow system to be shut down without having to log on",,CCE-224,"Table 3.102 Shutdown: Allow system to be shut down without having to log on: Disabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.56 Shutdown: Allow system to be shut down without having to log on: Disabled,,"Table 4.23 Security Options: Shutdown Setting Recommendations: Allow system to be shut down without having to log on, Disabled (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc957282.aspx
CCE-3593-1,"The ""Clear Virtual Memory Pagefile at shutdown"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager\Memory Management\ClearPageFileAtShutdown 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Recovery console: Clear virtual memory page file",,CCE-422,Table 3.103 Shutdown: Clear virtual memory page file: Disabled (Legacy Client and Enterprise Client); Enabled (High Security),3.2.1.57 Shutdown: Clear virtual memory pagefule: Not Defined,5.4.6.71 [AP] Clear System Page File During Shutdown: Shutdown: Clear virtual memory pagefile: Enabled,"Table 4.23 Security Options: Shutdown Setting Recommendations: Clear virtual memory page file, Disabled (Legacy, Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc938011.aspx
CCE-3652-5,"The ""Digitally Sign Client Communication (Always)"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanmanWorkstation\Parameters\RequireSecuritySignature 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Microsoft network client: Digitally sign communications (always)",,CCE-576,,3.2.1.33 Microsoft Network Client: Digitally sign communications (always): Enabled (Specialized Security),5.4.6.27 [A] SMB Client Packet Signing (Always): Microsoft Network Client: Digitally sign communications (always): Enabled,"Table 4.17 Security Options: Microsoft Network Client Setting Recommendations: Digitally sign communications (always), Disabled (Legacy), Enabled (Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc728025.aspx
CCE-3295-3,"The ""Digitally Sign Server Communication (Always)"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanManServer\Parameters\RequireSecuritySignature 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Microsoft network server: Digitally sign communications (always)",,CCE-171,,3.2.1.37 Microsoft Network Server: Digitally sign communications (always): Not Defined,5.4.6.31 [A] SMB Server Packet Signing (Always): Microsoft Network Server: Digitally sign communications (always): Enabled,"Table 4.18 Security Options: Microsoft Network Server Setting Recommendations: Digitally sign communications (always), Disabled (Legacy), Enabled (Enterprise and Specialized Security)
Table 8.2 Recommended Settings for Digitally Signing Communications (Always)",http://technet.microsoft.com/en-us/library/cc938043.aspx
CCE-3189-8,"The ""Digitally Sign Server Communication (When Possible)"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanManServer\Parameters\EnableSecuritySignature 
(2)  Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Microsoft network server: Digitally sign communications (if client agrees)",,CCE-104,,Microsoft network server: Digitally sign communications (if client agrees): Disabled,5.4.6.32 Microsoft Network Server: digitally sign server communications (if client agrees): Enabled,"Table 4.18 Security Options: Microsoft Network Server Setting Recommendations: Digitally sign communications (if client agrees), Enabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc759474.aspx
CCE-3709-3,"The ""Number of Previous Logons to Cache"" policy should be set correctly.  ",(1) number of logons,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\CachedLogonsCount 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Number of previous logons to cache (in case domain controller is not available)",,CCE-773,Table 3.74 Interactive logon: Number of previous logons to cache: 1 (Legacy Client); 0 (Enterprise Client and High Security),3.2.1.28 Interactive Logon: Number of Previous Logons to Cache: Not Defined,5.4.6.23 Interactive Logon: Number of previous logons to cache (in case Domain Controller is unavailable): 0 logons or 1 logon,"Table 4.16 Security Options: Interactive Logon Setting Recommendations: Number of previous logons to cache (in case domain controller is not available), 1 (Legacy), 0 (Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc755473.aspx
CCE-3586-5,"The ""Allowed to Format and Eject Removable NTFS Media"" policy should be set correctly.  ",(1) Group(s),"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\AllocateDASD 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Devices: Allowed to format and eject removable media",,CCE-919,"Table 3.56 Devices: Allowed to format and eject removable media: Administrators (Legacy Client, Enterprise Client, and High Security)",3.2.1.10 Devices: Allowed to format and eject removable media: Administrators,5.4.6.8 [A] Format and Eject Removable Media: Devices: Allowed to Format and Eject Removable Media: Administrators,"Table 4.14 Security Options: Devices Setting Recommendations: Allowed to format and eject removable media, Administrators (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc740126.aspx
CCE-3731-7,"The ""Secure Channel: Digitally Encrypt or Sign Secure Channel Data (Always)"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Netlogon\Parameters\RequireSignOrSeal 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Domain member: Digitally encrypt or sign secure channel data (always)",,CCE-549,Table 3.64 Domain member: Digitally encrypt or sign secure channel data: Enabled (High Security); disabled (Legacy Client and Enterprise Client),3.2.1.18 Domain Member: Digitally Encrypt or Sign Secure Channel Data (Always): Not Defined,5.4.6.15 [A] Encrypting and Signing of Secure Channel Traffic: Domain Member: Digitally encrypt or sign secure channel data (always): Enabled,"Table 4.15 Security Options: Domain Member Setting Recommendations: Digitally encrypt or sign secure channel data (always), Disabled (Legacy), Enabled (Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc736800.aspx
CCE-3370-4,"The ""Secure Channel: Digitally Encrypt Secure Channel Data (When Possible)"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Netlogon\Parameters\SealSecureChannel 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Domain member: Digitally encrypt secure channel data (when possible)",,CCE-161,"Table 3.65 Domain member: Digitally encrypt secure channel data (when possible): Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.19 Domain Member: Digitally Encrypt Secure Channel Data (When Possible): Enabled,5.4.6.16 [A] Encryption of Secure Channel Traffic: Domain Member: Digitally encrypt secure channel data (when possible): Enabled,"Table 4.15 Security Options: Domain Member Setting Recommendations: Digitally encrypt secure channel data (when possible), Enabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc757973.aspx
CCE-3511-3,"The ""Secure Channel: Digitally Sign Secure Channel Data (When Possible)"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Netlogon\Parameters\SignSecureChannel 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Domain member: Digitally sign secure channel data (when possible)",,CCE-918,"Table 3.66 Domain member: Digitally sign secure channel data (when possible): Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.20 Domain Member: Digitally Sign Secure Channel Data (When Possible): Enabled,5.4.6.17 [A] Signing of Secure Channel Traffic: Domain Member: Digitally sign secure channel data (when possible): Enabled,"Table 4.15 Security Options: Domain Member Setting Recommendations: Digitally sign secure channel data (when possible), Enabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc785086.aspx
CCE-3674-9,"The ""Smart Card Removal Behavior"" policy should be set correctly.  ",(1) behavior,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\ScRemoveOption 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Interactive logon: Smart card removal behavior",,CCE-443,Table 3.77 Interactive logon: Smart card removal behavior: Lock Workstation (Enterprise Client and High Security); Legacy Client is not defined,3.2.1.32 Interactive Logon: Smart Card Removale Behavior: Lock Workstation,5.4.6.26 [A] Smart Card Removal Option: interactive Logon: Smart card removal behavior: Lock Workstation or Force Logoff,"Table 4.16 Security Options: Interactive Logon Setting Recommendations: Smart card removal behavior, Not defined (Legacy), Lock Workstation (Enterprise and Specialized Security)",http://technet.microsoft.com/en-us/library/cc776917(WS.10).aspx
CCE-3441-3,"The ""Use FIPS compliant algorithms for encryption, hashing, and signing"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\FIPSAlgorithmPolicy 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\System cryptography: Use FIPS compliant algorithms for encryption, hashing, and signing",,CCE-55,"Table 3.105 System cryptography: Use FIPS compliant algorithms for encryption, hashing, and signing: Disabled (Legacy Client, Enterprise Client, and High Security)","3.2.1.59 System Cryptography: Use FIPS compliant algorithms for encryption, hashing, and signing: Not Defined","5.4.6.73 [A] FIPS compliant algorithms: System cryptography: Use FIPS compliant algorithms for encryption, hashing, and signing: Enabled","Table 4.24 Security Options: System Cryptography Setting Recommendations: Use FIPS compliant algorithms for encryption, hashing, and signing, Disabled (Legacy and Enterprise), Enabled (Specialized Security)
Table 11.1 Recommended Security Options Settings: System cryptography: Use FIPS compliant algorithms for encryption, hashing, and signing, Enabled (Enterprise)",http://technet.microsoft.com/en-us/library/cc780081.aspx
CCE-2947-0,"The ""Default owner for objects created by members of the Administrators group"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\NoDefaultAdminOwner 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\System objects: Default owner for objects created by members of the Administrators group",,CCE-575,"Table 3.106 System objects: Default owner for objects created by members of the Administrators group: Administrators group (default); Object creator (Legacy Client, Enterprise Client, and High Security)",3.2.1.60 System Objects: Default owner for objects created by members of the Administrators group: Object Creator,5.4.6.74 [A] Object Created by members of the Administrators Group: System ojects: Default owner for object created by members of the Administrators groups: Object creator,"Table 4.25 Security Options: System Objects Setting Recommendations: Default owner for objects created by members of the Administrators group: Default owner for objects created by members of the Administrators group, Object creator (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc775434(WS.10).aspx
CCE-3714-3,"The ""Require Case Insensitivity for Non-Windows Sybsystems"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager\Kernel\ObCaseInsensitive 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\System objects: Require case insensitivity for non-Windows subsystems",,CCE-300,"Table 3.107 System objects: Require case insensitivity for non-Windows subsystems: Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.61 System objects: Require case insensitivity for non-Windows subsystems: Not Defined,5.4.6.75 [A] Case Insensitivity for Non-Windows Subsystems: System object: Require Case Insensitivity for non-Windows Subsystems: Enabled,"Table 4.25 Security Options: System Objects Setting Recommendations:Require case insensitivity for non-Windows subsystems, Enabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc775971(WS.10).aspx
CCE-3357-1,"The ""Limit local account user of blank passwords to console logon only"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\LimitBlankPasswordUse 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Accounts: Limit local account use of blank passwords to console logon only",,CCE-533,"Table 3.51 Accounts: Limit local account use of blank passwords to console logon only: Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.3 Accounts: Limit local account use of blank passwords to console logon only: Enabled,5.4.6.2 [A] Limit Blank Passwords: Accounts: Limit local account use of blank passwords to console logon only: Enabled,"Table 4.12 Security Options: Accounts Setting Recommendations: Limit local account use of blank passwords to console logon only, Enabled (Legacy, Enterprise, and Specialized Security)",
CCE-3613-7,"The ""Allow undock without having to logon"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\System\UndockWithoutLogon 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Devices: Allow undock without having to log on  ",,CCE-186,"Table 3.55 Devices: Allow undock without having to log on: Enabled (default); Disabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.9 Devices: Allow undock without having to log on: Enabled (Specialized Security),5.4.6.7 [A] Undock Without Loggon On: Devices: Allow Undock Without Having to Log On: Disabled,"Table 4.14 Security Options: Devices Setting Recommendations: Allow undock without having to log on, Disabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc737384.aspx
CCE-3801-8,"The ""LDAP server signing requirements"" policy should be set correctly.  ",(1) enabled/disabled,(1) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Domain controller: LDAP server signing requirements,,CCE-710,Table 3.62 Domain controller: LDAP server signing requirements: Not Defined (Legacy Client and Enterprise Client); Require signing (High Security),3.2.1.16 Domain Controller: LDAP Server Signing Requirements: Require Signing (Specialized Security),5.4.6.13 [A] LDA Signing Requirements (Domain Controller): Domain controller: LDAP Server signing requirements: Require signing,"Table 5.5 Security Options: Domain Controller Setting Recommendations: LDAP server signing requirements, Not defined (Legacy, and Enterprise), Require signing (Specialized Security)",http://technet.microsoft.com/en-us/library/cc778124.aspx
CCE-2819-1,"The ""LDAP client signing requirements"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LDAP\LDAPClientIntegrity 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network security: LDAP client signing requirements",,CCE-732,"Table 3.97 Network security: LDAP client signing requirements: Negotiate signing (Legacy Client, Enterprise Client, and High Security)",3.2.1.51 Network Security: LDAP client signing requirements: Negotiate Signing or Require Signing,5.4.6.65 [A] LDAP Client Signing: Network security: LDAP client signing requirements: Negotiate signing,"Table 4.20 Security Options: Network Security Setting Recommendations: LDAP client signing requirements, Negotiate signing (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc738915(WS.10).aspx
CCE-3605-3,"The ""Refuse machine account password change"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Netlogon\Parameters\RefusePasswordChange 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Domain controller: Refuse machine account password changes",,CCE-490,"Table 3.63 Domain controller: Refuse machine account password changes: Not Defined (default); Disabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.17 Domain Controller: Refuse machine account password changes: Disabled,5.4.6.14 [A] computer Account Password change Requests: Domain Controller: Refuse machine account password changes: Disabled,"Table 5.5 Security Options: Domain Controller Setting Recommendations: Refuse machine account password changes, Disabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc739351.aspx
CCE-2984-3,"The ""Maximum machine account password age"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Netlogon\Parameters\MaximumPasswordAge 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Domain member: Maximum machine account password age",,CCE-194,"Table 3.68 Domain member: Maximum machine account password age: 30 days (Legacy Client, Enterprise Client, and High Security)",3.2.1.22 Domain Member: Maximum Machine Account Password Age: 30 days,5.4.6.19 [A] Maximum Machine Account Password Age: Domain Member: Maximum Machine Account Password Age: 30,"Table 4.15 Security Options: Domain Member Setting Recommendations: Maximum machine account password age, 30 days (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc781050.aspx
CCE-3504-8,"The ""Require Domain Controller authentication to unlock workstation"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\ForceUnlockLogon 
(2) Computer Configuration\Windows Settings\Security Settings\ Local Policies\Security Options\Interactive logon: Require Domain Controller authentication to unlock workstation ",,CCE-374,"Table 3.76 Interactive logon: Require domain controller authentication to unlock workstation: Disabled (default); Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.30 Interactive Logon: Require Domain Controller authentication to unlock workstation: Not Applicable,5.4.6.25 [A] Domain Controller Authentication to Unlock Workstation: Interactive logon: Require domain controller authentication to unlock workstation: Enabled,"Table 4.16 Security Options: Interactive Logon Setting Recommendations: Require Domain Controller authentication to unlock workstation, Enabled (Legacy, Enterprise, and Specialized Security)",
CCE-3773-9,"The ""Disconnect clients when logon hours expire"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanManServer\Parameters\EnableForcedLogoff 
(2)  defined by Local or Group Policy  ",,CCE-278,"Table 3.84 Microsoft network server: Disconnect clients when logon hours expire: Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.30 Microsoft Network Server: Disconnect clients when logon hours expire: Enabled,5.4.6.33 [A] forcibly disconnect when logon hours expire: Microsoft network Server: Disconnect clients when logon hours expire: Enabled,"(1) Table 3.3 Security Options Settings: Microsoft network server: Disconnect clients when logon hours expire, Enabled (Legacy, Enterprise and Specialized Security)
(2) Table 4.18 Security Options: Microsoft Network Server Setting Recommendations: Disconnect clients when logon hours expire, Enabled (Legacy, Enterprise, and Specialized Security)",
CCE-3420-7,"The ""Do not allow storage of credentials or .NET Passports"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\DisableDomainCreds 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network access: Do not allow storage of credentials or .NET Passports for network authentication",,CCE-542,"Table 3.87 Network access: Do not allow storage of credentials or .NET Passports for network authentications: Disabled (default); Enabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.40 Network Access: Do not allow storage of credentials or .NET passports for network authentication: Enabled (Specialized Security),5.4.6.54 [A] Storage of credentials or .NET passports: Network Access: Do not allow storage of credentials or .NET passports for network authentication: Enabled,"Table 4.19 Security Options: Network Access Setting Recommendations: Do not allow storage of credentials or .NET Passports for network authentication, Enabled (Legacy, Enterprise, Specialized Security)",http://technet.microsoft.com/en-us/library/cc779377.aspx
CCE-3817-4,"The ""Let Everyone permissions apply to anonymous users"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Lsa\EveryoneIncludesAnonymous 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network access: Let Everyone permissions apply to anonymous users ",,CCE-18,"Table 3.88 Network access: Let Everyone permissions apply to anonymous users: Disabled (Legacy Client, Enterprise Client, and High Security)",3.2.1.41 Network Access: Let Everyone permissions apply to anonymous users: Disabled,5.4.6.55 [AP] Everyone Permissions Apply to Anonymous Users: Network Access: Let everyone permissions apply to anonymous users: Disabled,"Table 4.19 Security Options: Network Access Setting Recommendations: Let Everyone permissions apply to anonymous users, Disabled (Legacy, Enterprise, and Specialized Security)",http://technet.microsoft.com/en-us/library/cc778182.aspx
CCE-3711-9,"The ""Named Pipes that can be accessed anonymously"" policy should be set correctly.  ",(1) list of named pipes,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanManServer\Parameters\NullSessionPipes 
(2) Computer Configuration\Windows Settings\Security Settings\Local Policies\Security Options\Network Access: Named Pipes that can be accessed anonymously",,CCE-136,"Table 3.89 Network access: Named Pipes that can be accessed anonymously: None (Legacy Client, Enterprise Client, and High Security)",3.2.1.42 Network Access: Named pipes that can be accessed anonymously: None,"5.4.6.56 [MA] Anonymous Access to Named Pipes: Network Access: Named pipes that can be accessed anonymously: COMNAP, COMNODE, SQL\QUERY, SPOOLSS, EPMAPPER, LOCATOR, TrkWks, and TrkSvr","Table 4.19 Security Options: Network Access Setting Recommendations: Named Pipes that can be accessed anonymously, Not defined (Legacy and Enterprise), COMNAP, COMNODE, SQL\QUERY, SPOOLSS, LLSRPC, netlogon, lsarpc, samr, browser (Specialized Security)",http://technet.microsoft.com/en-us/library/cc785123.aspx
