Unnamed: 0,Last modified: 2012-03-13,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
CCE-2985-0,The startup type of the client-side Domain Name Service cache (aka DNS Client) service should be correct.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-436,,,,,,DNS Client Table: 8.14 Value: not defined,,,,,,,,
CCE-3236-7,The Error Reporting Service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-774,,,,,,Error Reporting Service Table: 8.15 Value: not defined,,,ErrorReportingService,oval:gov.nist.fdcc.xp:def:2111,,,,
CCE-3140-1,The Event Log service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-435,,,,,,Event Log Table: 8.16 Value: not defined,,,,,,,,
CCE-2301-0,The Help and Support service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-950,,,,,,Help and Support Table: 8.20 Value: not defined,,,,,,,,
CCE-3003-1,The Human Interface Device Access service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-118,,,,,,Human Interface Device Access Table: 8.21 Value: not defined,,,,,,,,
CCE-2716-9,The IMAPI CD-Burning COM Service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-624,,,,,,IMAPI CD-Burning COM Service Table: 8.23 Value: not defined,,,,,,,,
CCE-3223-5,The Infrared Monitor service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-453,,,,,,Infrared Monitor Table: 8.25 Value: not defined,,,,,,,,
CCE-3245-8,The IPSEC Services service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-72,,,,,,IPSEC Services Table: 8.27 Value: not defined,,,,,,,,
CCE-3294-6,The Logical Disk Manager service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-988,,,,,,Logical Disk Manager Table: 8.28 Value: not defined,,,,,,,,
CCE-3073-4,The Logical Disk Manager Administrative Service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-891,,,,,,Logical Disk Manager Administrative Service Table: 8.29 Value: not defined,,,,,,,,
CCE-3065-0,The MS Software Shadow Copy Provider service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-900,,,,,,MS Software Shadow Copy Provider Table: 8.31 Value: not defined,,,,,,,,
CCE-2840-7,The Network Connections service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-671,,,,,,Network Connections Table: 8.34 Value: not defined,,,,,,,,
CCE-3131-0,The Network Dynamic Data Exchange (DDE) service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-217,,,,,,Network Dynamic Data Exchange (DDE) Table: 8.35 Value: not defined,DDEService,oval:gov.nist.1:def:245,NetworkDDEService,oval:gov.nist.fdcc.xp:def:245,,,,
CCE-3122-9,The Network DDE DDE Share Database Manager (DSDM) service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-768,,,,,,Network DDE DDE Share Database Manager (DSDM) Table: 8.36 Value: not defined,DDEdsdmService,oval:gov.nist.1:def:246,NetworkDDEdsdmService,oval:gov.nist.fdcc.xp:def:246,,,,
CCE-3267-2,The Network Location Awareness (NLA) service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-825,,,,,,Network Location Awareness (NLA)  Table: 8.37 Value: not defined,,,,,,,,
CCE-3056-9,The startup type of the NTLM Security Support Provider service should be correct.,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NtLmSsp\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,CCE-472,,,,,,NT LM Security Support Provider Table: 8.38 Value: not defined,,,,,,,,
CCE-3144-3,The Performance Logs and Alerts service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-265,,,,,,Performance Logs and Alerts Table: 8.39 Value: not defined,,,,,,,,
CCE-3289-6,The Portable Media Serial Number Service service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-759,,,,,,Portable Media Serial Number Service Table: 8.41 Value: not defined,,,,,,,,
CCE-3205-2,The Protected Storage service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-697,,,,,,Protected Storage Table: 8.43 Value: not defined,,,,,,,,
CCE-3206-0,The QoS RSVP service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-706,,,,,,QoS RSVP Table: 8.44 Value: not defined ,,,,,,,,
CCE-3104-7,The Remote Access Connection Manager service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-750,,,,,,Remote Access Connection Manager Table: 8.46 Value: not defined,RasManService,oval:gov.nist.1:def:247,RasManService,oval:gov.nist.fdcc.xp:def:247,,,,
CCE-3126-0,The Remote Procedure Call (RPC) service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-993,,,,,,Remote Procedure Call (RPC) Table: 8.48 Value: not defined,,,,,,,,
CCE-3148-4,The Remote Procedure Call (RPC) Locator service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-164,,,,,,Remote Procedure Call (RPC) Locator Table: 8.49 Value: not defined,,,,,,,,
CCE-2567-6,The Removable Storage service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-741,,,,,,Removable Storage Table: 8.51 Value: not defined,,,,,,,,
CCE-2823-3,The Secondary Logon service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-172,,,,,,Secondary Logon Table: 8.53 Value: not defined,,,,,,,,
CCE-3074-2,The Security Accounts Manager service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-679,,,,,,Security Accounts Manager Table: 8.54 Value: not defined,,,,,,,,
CCE-3219-3,The Server service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-102,,,,,,Server Table: 8.55 Value: not defined,,,,,,,,
CCE-3241-7,The Smart Card service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-98,,,,,,Smart Card Table: 8.57 Value: not defined,,,,,,,,
CCE-2831-6,The Smart Card Helper service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-1001,,,,,,Smart Card Helper Table: 8.58 Value: not defined,,,,,,,,
CCE-2835-7,The System Event Notification service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-772,,,,,,System Event Notification Table: 8.63 Value: not defined,,,,,,,,
CCE-2321-8,The System Restore Service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-450,,,,,,System Restore Service Table: 8.64 Value: not defined,,,,,,,,
CCE-3274-8,The TCP/IP NetBIOS Helper service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-665,,,,,,TCP/IP NetBIOS Helper Table: 8.66 Value: not defined,,,,,,,,
CCE-2811-8,The Telephony service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-428,,,,,,Telephony Table: 8.67 Value: not defined,,,,,,,,
CCE-3195-5,The Themes service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-956,,,,,,Themes Table: 8.70 Value: not defined,,,,,,,,
CCE-3221-9,The Uninterruptable Power Supply service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-366,,,,,,Uninterruptable Power Supply Table: 8.71 Value: not defined,,,,,,,,
CCE-2988-4,The Upload Manager service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-652,,,,,,Upload Manager Table: 8.72 Value: not defined,,,,,,,,
CCE-3146-8,The Volume Shadow Copy service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-538,,,,,,Volume Shadow Copy Table: 8.74 Value: not defined,,,,,,,,
CCE-3291-2,The WebClient service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-305,,,,,,Webclient Table: 8.75 Value: not defined,,,WebClientService,oval:gov.nist.fdcc.xp:def:2271,,,,
CCE-3256-5,The Windows Audio service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-851,,,,,,Windows Audio Table: 8.76 Value: not defined,,,,,,,,
CCE-2639-3,The Windows Image Acquisition (WIA) service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-234,,,,,,Windows Image Acquisition (WIA) Table: 8.77 Value: not defined,,,,,,,,
CCE-3159-1,The Windows Installer service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-890,,,,,,Windows Installer Table: 8.78 Value: not defined,,,,,,,,
CCE-3163-3,The Windows Management Instrumentation service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-912,,,,,,Windows Management Instrumentation Table: 8.79 Value: not defined,,,,,,,,
CCE-3203-7,The Windows Management Instrumentation Driver Extensions service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-815,,,,,,Windows Management Instrumentation Driver Extensions Table: 8.80 Value: not defined,,,,,,,,
CCE-2599-9,The Windows Time service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-560,,,,,,Windows Time Table: 8.81 Value: not defined,,,,,,,,
CCE-2494-3,The Wireless Zero Configuration service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-604,,,,,,Wireless Zero Configuration Table: 8.82 Value: not defined,,,Wireless-Zero-Configuration,oval:gov.nist.fdcc.xp:def:2881,,,,
CCE-3265-6,The WMI Performance Adapter service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-745,,,,,,WMI Performance Adapter Table: 8.83 Value: not defined,,,WMIPerformanceAdapter,oval:gov.nist.fdcc.xp:def:6719,,,,
CCE-2397-8,The Workstation service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,,,CCE-296,,,,,,Workstation Table: 8.84 Value: not defined,,,,,,,,
CCE-2683-1,The automatic generation of 8.3 file names for NTFS should be enabled or disabled as appropriate.,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\FileSystem\NtfsDisable8dot3NameCreation,,CCE-511,,,,,,MSS: (NtfsDisable8dot3NameCreation) Enable the computer to stop generating 8.3 style filenames. Table: 5.82 Value: enabled,Disable8Dot3NameCreation,oval:gov.nist.1:def:119,Disable8Dot3NameCreation,oval:gov.nist.fdcc.xp:def:119,,,,
CCE-2956-1,RPC Endpiont Mapper Client Authentication (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\RPC\EnableAuthEpResolution,,CCE-145,,,,5.1.1.1  RPC Endpiont Mapper Client Authentication (SP2 only),,,,,rpc_endpoint_mapper_client_authentication,oval:gov.nist.fdcc.xp:def:6566,,,,
CCE-3273-0,Restrictions for Unauthenticated RPC clients (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows NT\RPC\RestrictRemoteClients,,CCE-423,,,,5.1.1.2 Restrictions for Unauthenticated RPC clients (SP2 only),,,,,Restrictions-for-Unauthenticated-RPC-clients,oval:gov.nist.fdcc.xp:def:6565,,,,
CCE-3154-2,Domain Profile: Protect all network connections (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\EnableFirewall,,CCE-806,,,,5.2.1.1.1.1 Protect all network connections (SP2 only),,,,,,,protect_all_network_connections_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5000,,
CCE-3194-8,Domain Profile: Do not allow exceptions (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\DoNotAllowExceptions,,CCE-969,,,,5.2.1.1.1.2 Do not allow exceptions (SP2 only),,,,,,,,,,
CCE-2828-2,Domain Profile: Allow local program exceptions,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\AuthorizedApplications\AllowUserPrefMerge,,CCE-502,,,,5.2.1.1.1.3 Allow local program exceptions,,,,,,,allow_local_program_exceptions_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5003,,
CCE-2476-0,Domain Profile: Allow remote administration,"(1) enabled/disabled 
(2)  subnets for internal support only",(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\Enabled,,CCE-771,,,,5.2.1.1.1.4 Allow remote administration,,,,,,,allow_remote_administration_exceptions_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5004,,
CCE-3247-4,Domain Profile: Allow file and printer sharing exception (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\Services\FileAndPrint\Enabled,,CCE-555,,,,5.2.1.1.1.5 Allow file and printer sharing exception (SP2 only),,,,,,,allow_file_print_sharing_exceptions_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5005,,
CCE-3141-9,Domain Profile: Allow ICMP exceptions (SP2 only),(1) enabled/disabled,,,CCE-277,,,,5.2.1.1.1.6 Allow ICMP exceptions (SP2 only),,,,,,,allow_icm_exceptions_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5006,,
CCE-3304-3,Domain Profile: Allow Remote Desktop exception (SP2 only),"(1) enabled/disabled 
(2)  subnets for internal support only",(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\Services\RemoteDesktop\Enabled,,CCE-832,,,,5.2.1.1.1.7 Allow Remote Desktop exception (SP2 only),,,,,,,allow_remote_desktop_exceptions_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5007,,
CCE-3176-5,Domain Profile: Allow UPnP framework exception (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\Services\UPnPFramework\Enabled,,CCE-590,,,,5.2.1.1.1.8 Allow UPnP framework exception (SP2 only),,,,,,,allow_upnp_framework_exceptions_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5008,,
CCE-3198-9,"The ""Windows Firewall: Prohibit notifications"" setting should be configured correctly for the Domain Profile.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\DisableNotifications,,CCE-762,,,,5.2.1.1.1.9 Prohibit notifications,,,,,,,prohibit_notifications_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5009,,
CCE-2965-2,"The ""Log Dropped Packets"" option for the Windows Firewall should be configured correctly for the Domain Profile.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\Logging\LogDroppedPackets 
(2) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Domain Profile\Windows Firewall: Allow Logging - Log Dropped Packets",,CCE-251,,,,5.2.1.1.1.10 Log dropped packets (SP2 only),,,,,,,allow_logging_log_dropped_packets_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5014,,
CCE-2923-1,The log file path and name for the Windows Firewall should be configured correctly for the Domain Profile.,(1) File path,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\Logging\LogFilePath 
(2) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Domain Profile\Windows Firewall: Allow Logging - Log file path and name 
(3) Computer Configuration\Windows Settings\Security Settings\Windows Firewall with Advanced Security\Windows Firewall with Advanced Security\Windows Firewall Properties\Domain Profile Tab\Logging\Name",,CCE-793,,,,5.2.1.1.1.11 Log file path and name (SP2 only),,,,,,,allow_logging_log_path_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5017,,
CCE-2958-7,The log file size limit for the Windows Firewall should be configured correctly for the Domain Profile.,(1) Size limit (KB),"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\Logging\LogFileSize 
(2) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Domain Profile\Windows Firewall: Allow Logging - Size limit (KB)",,CCE-57,,,,5.2.1.1.1.12  Log file size limit (SP2 only),,,,,,,allow_logging_log_size_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5016,,
CCE-3090-8,"The ""Log Successful Connections"" option for the Windows Firewall should be configured correctly for the Domain Profile.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\Logging\LogSuccessfulConnections 
(2) Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Domain Profile\Windows Firewall: Allow Logging - Log successful connections",,CCE-617,,,,5.2.1.1.1.13  Log successful connections (SP2 only),,,,,,,allow_logging_log_successful_connections_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5015,,
CCE-2972-8,Unicast response to multicast or broadcast requests should be enabled or disabled as appropriate for the Domain Profile.,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\DisableUnicastResponsesToMulticastBroadcast,,CCE-696,,,,5.2.1.1.1.14 Prohibit unicast response to multicast or broadcast (SP2 only),,,,,,,prohibit_unicast_response_to_multicast_or_broadcast_requests_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5011,,
CCE-2866-2,Domain Profile: Define port exceptions (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\GloballyOpenPorts,,CCE-114,,,,5.2.1.1.1.15 Define port exceptions (SP2 only),,,,,,,define_port_exceptions_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:6008,,
CCE-3258-1,Domain Profile: Allow local port exceptions (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\DomainProfile\GloballyOpenPorts\AllowUserPrefMerge,,CCE-370,,,,5.2.1.1.16 Allow local port exceptions (SP2 only),,,,,,,allow_local_port_exceptions_domain_profile,oval:gov.nist.fdcc.xpfirewall:def:5013,,
CCE-3284-7,Standard Profile: Protect all network connections (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\EnableFirewall,,CCE-273,,,,5.2.1.1.2.1 Protect all network connections (SP2 only),,,,,,,ProtectAllNetworkConnectionsStandardProfile,oval:gov.nist.fdcc.xpfirewall:def:5100,,
CCE-3179-9,Standard Profile: Do not allow exceptions (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\DoNotAllowExceptions,,CCE-440,,,,5.2.1.1.2.2 Do not allow exceptions (SP2 only),,,,,,,DoNotAllowExceptionsStandardProfile,oval:gov.nist.fdcc.xpfirewall:def:5101,,
CCE-3183-1,Standard Profile: Allow local program exceptions (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\AuthorizedApplications\AllowUserPrefMerge,,CCE-352,,,,5.2.1.1.2.3 Allow local program exceptions (SP2 only),,,,,,,AllowLocalProgramExceptionsStandardProfile,oval:gov.nist.fdcc.xpfirewall:def:5103,,
CCE-2954-6,Standard Profile: Allow remote administration exception (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\Services\RemoteDesktop,,CCE-467,,,,5.2.1.1.2.4 Allow remote administration exception (SP2 only),5.2.1.1.2.4 Allow remote administration exception (SP2 only),,,,,,AllowRemoteAdministrationExceptionsStandardProfile,oval:gov.nist.fdcc.xpfirewall:def:51041,,
CCE-3262-3,Standard Profile: Allow file and printer sharing exception (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\Services\RemoteDesktop\Enabled,,CCE-626,,,,5.2.1.1.2.4 Allow file and printer sharing exception (SP2 only),,,,,,,AllowFilePrintSharingExceptionsStandardProfile,oval:gov.nist.fdcc.xpfirewall:def:5105,,
CCE-3081-7,Standard Profile: Allow ICMP exceptions (SP2 only),"(1) enabled/ Allow outboud source quench, Allow inbound echo request, Allow outbound packet too big",(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\ICMPSettings\*,,CCE-797,,,,5.2.1.1.2.6 Allow ICMP exceptions (SP2 only),,,,,,,AllowICMPExceptionsStandardProfile,oval:gov.nist.fdcc.xpfirewall:def:5106,,
CCE-3213-6,Standard Profile: Allow Remote Desktop exception (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\Services\RemoteDesktop\Enabled,,CCE-354,,,,5.2.1.1.2.7 Allow Remote Desktop exception (SP2 only),5.2.1.1.2.7 Allow Remote Desktop exception (SP2 only),,,,,,AllowRemoteDesktopExceptionsStandardProfile,oval:gov.nist.fdcc.xpfirewall:def:5107,,
CCE-3235-9,Standard Profile: Allow UPnP framework exception (SP2 only),(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\Services\UPnPFramework\Enabled,,CCE-266,,,,5.2.1.1.2.8 Allow UPnP framework exception (SP2 only),,,,,,,AllowUPnPframeworkExceptionsStandardProfile,oval:gov.nist.fdcc.xpfirewall:def:5108,,
CCE-3134-4,"The ""Windows Firewall: Prohibit notifications"" setting should be configured correctly for the Standard Profile.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\DisableNotifications,,CCE-901,,,,5.2.1.1.2.9 Prohibit notifications (SP2 only),,,,,,,ProhibitNotificationsStandardProfile,oval:gov.nist.fdcc.xpfirewall:def:5109,,
CCE-3280-5,"The ""Log Dropped Packets"" option for the Windows Firewall should be configured correctly for the Standard Profile.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\Logging\LogDroppedPackets 
(2)  Computer Configuration\Administrative Templates\Network\Network Connections\Windows Firewall\Standard Profile\Windows Firewall: Allow Logging - Log Dropped Packets",,CCE-945,,,,5.2.1.1.2.10 Log Dropped Packets (SP2 only),,,,,,,,,,
CCE-3174-0,The log file path and name for the Windows Firewall should be configured correctly for the Standard Profile.,(1) file path,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\Logging\LogFilePath,,CCE-609,,,,5.2.1.1.2.11 Log file path and name (SP2 only),,,,,,,,,,
CCE-3055-1,The log file size limit for the Windows Firewall should be configured correctly for the Standard Profile.,(1) Size limit (KB),(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\Logging\LogFileSize,,CCE-160,,,,5.2.1.1.2.12 Log file size limit (SP2 only),,,,,,,,,,
CCE-2707-8,"The ""Log Successful Connections"" option for the Windows Firewall should be configured correctly for the Standard Profile.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfile\Logging\LogSuccessfulConnections,,CCE-962,,,,5.2.1.1.2.13 Log Successful Connections (SP2 only),,,,,,,,mm,,
