Unnamed: 0,Last modified: 2009-05-15,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
CCE-4108-7,"The ""Set Safe for Scripting"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\SafeForScripting\  ,,CCE-261,,Disable IE Security Prompt for Windows Installer Scripts,
CCE-3861-2,"The ""Enable User Control Over Installs"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\EnableUserControl  ,,CCE-415,,Enable User Control Over Installs,
CCE-3931-3,"The ""Enable User to Browser for Source While Elevated"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\AllowLockDownBrowse  ,,CCE-794,,Enable User to Browse for Source While Elevated,
CCE-4094-9,"The ""Enable User to Use Media Source While Elevated"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\AllowLockDownMedia  ,,CCE-107,,Enable User to Use Media Source While Elevated,
CCE-4116-0,"The ""Allow Administrator to Install from Terminal Services Session"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\EnableAdminTSRemote  ,,CCE-256,,Allow Admin to Install from Terminal Services Session,
CCE-3980-0,"The ""Enable User to Patch Elevated Products"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\AllowLockDownPatch  ,,CCE-662,,Enable User to Patch Elevated Products,
CCE-4002-2,"The ""Cache Transforms in Secure Location"" policy should be set correctly.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Installer\TransformSecure  ,,CCE-424,,Cache Transforms in Secure Location on Workstation,
CCE-4033-7,Internet access for Windows Messenger should be configured correctly.  ,(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Messenger\Client\{9b017612-c9f1-11d2-8d9f-0000f875c541}\Disabled 
(2) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\MessengerService  ",,CCE-525,?,Windows Messenger Internet Access,
CCE-4055-0,"The ""Hide Property Pages"" policy should be set correctly for the Task Scheduler.  ",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Task Scheduler5.0\Property Pages  ,,CCE-785,,Hide Property Pages,
CCE-3451-2,"The ""Prohibit New Task Creation"" policy should be set correctly for the Task Scheduler.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\Task Scheduler5.0\Task Creation  ,,CCE-578,,Prohibit New Task Creation,
CCE-3971-9,"The ""Security Zones: Use Only Machine Settings"" setting should be configured correctly.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Use_HKLM_only  
(2) Local Internet Options: 
(3) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer
(4) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Security_HKLM_only",,CCE-5,,Security Zones: Use Only Machine Settings,
CCE-4117-8,"The ""Security Zones: Do Not Allow Users to Add/Delete Sites"" setting should be configured correctly.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Security_Zones_Map_Edit  
(2) Local Internet Options: 
(3) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer
(4) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Security_zones_map_edit",,CCE-146,,Security Zones: Do Not Allow Users to Add/Delete Sites,
CCE-3874-5,"The ""Disable Periodic Check For Internet Explorer Software Updates"" setting should be configured correctly.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Internet Explorer\InfoDelivery\Restrictions\NoUpdateCheck  
(2) Local Internet Options: 
(3) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer
(4) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Infodelivery\Restrictions\NoUpdateCheck",,CCE-212,,Disable Periodic Check for Internet Explorer Software Updates,
CCE-3517-0,"The ""Disable Software Update Shell Notifications on Program Launch"" setting should be configured correctly.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\NoMSAppLogo5ChannelNotify
(2) Local Internet Options: 
(3) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer/Internet Control Panel/Security Features/Restrict File Download
(4) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_FILEDOWNLOAD\(Reserved)
(5) [HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_FILEDOWNLOAD\explorer.exe
(6) [HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_FILEDOWNLOAD\iexplore.exe",,CCE-622,,Disable Software Update Shell Notifications on Program Launch,
CCE-3962-8,"The ""Disable Automatic Install of Internet Explorer Components"" setting should be configured correctly.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Internet Explorer\InfoDelivery\Restrictions\NoJITSetup
(2) Local Internet Options: 
(3) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer
(4) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Internet Explorer\Infodelivery\Restrictions\NoJITSetup",,CCE-684,,Disable Automatic Install of Internet Explorer Components,
CCE-4125-1,"The ""Make Proxy Settings Per-Machine (Rather Then Per-User)"" setting should be configured correctly.",(1) number of proxy settings,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ProxySettingsPerUser
(2) Local Internet Options: 
(3) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer
(4) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\ProxySettingsPerUser",,CCE-693,,Make Proxy Settings Per Machine,
CCE-4019-6,"The ""Security Zones: Do Not Allow Users to Change Policies"" setting should be configured correctly.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Security_options_edit
(2) Local Internet Options: 
(3) GPO Settings:[Computer Configuration | User Configuration]/Network/Internet Explorer
(4) Registry Keys:[HKLM | HKCU]\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Security_options_edit  ",,CCE-833,,Security Zones: Do Not Allow Users to Change Policies,
CCE-4812-4,"DEPRECATED in favor of CCE-5236-5, CCE-4719-1.",,,,CCE-10,,,
CCE-5236-5,"Auditing of ""directory service access"" events on success should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) via auditpol,,CCE-2118,,Audit Directory Service Access,
CCE-4719-1,"Auditing of ""directory service access"" events on failure should be enabled or disabled as appropriate..",(1) enabled/disabled,(1) via auditpol,,CCE-2390,,Audit Directory Service Access,
CCE-4874-4,The Smart Card Helper service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-1001,,Smart Card Helper Service Disabled,
CCE-4777-9,The License Logging service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-1298,,License Logging Service Disabled,
CCE-4156-6,"The ""deny logon as a batch job"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined by the SeDenyBatchLogonRight setting in by Local or Group Policy  ,,CCE-165,,Denied Logon As A Batch Job,
CCE-4825-6,The Application Management service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-167,,Application Management Service Disabled,
CCE-4720-9,The Resultant Set of Policy (RSoP) Provider Service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\RSoPProv\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,CCE-1786,,Resultant Set of Policy Provider Service Disabled,
CCE-4848-8,Use of the Recycle Bin on file deletion should be enabled or disabled as appropriate.,(1) enabled/disabled,(1) HKLM\Software\Microsoft\Windows\CurrentVersion\Explorer\BitBucket\NukeOnDelete,,CCE-1984,,Recycle Bin Configured to Delete Files (Servers) Requirements,
CCE-4729-0,The Network News Transport Protocol (NNTP) service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-2166,,Network News Transport Protocol Service Disabled,
CCE-4495-8,The Network Dynamic Data Exchange (DDE) service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-217,,Network Dynamic Data Exchange (DDE) Service Disabled,
CCE-4768-8,"The ""Interactive logon: Requre smart card"" setting should be configured correctly.",(1) enabled/disabled,HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\System\SCForceOption ,,CCE-828,,CAC logon required (NIPRNet only) Requirement,
CCE-4253-1,The Distributed Link Tracking Server service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-2258,,Distributed Link Tracking Server Service Disabled,
CCE-4539-3,The startup type of the Remote Access Auto connection Manager service should be correct.  ,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-267,,Remote Access Auto Connection Manager Service Disabled,
CCE-4786-0,"The ""Disconnect clients when logon hours expire"" policy should be set correctly.  ",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\LanManServer\Parameters\EnableForcedLogoff 
(2) defined by Local or Group Policy  ",,CCE-278,,Forcibly Disconnect when Logon Hours Expire Requirements,
CCE-4447-9,The Distributed Transaction Coordinator service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-303,,Distributed Transaction Coordinator Service Disabled,
CCE-4332-3,"The ""Impersonate a client after authentication""  user right should be assigned to the correct accounts.",(1) set of accounts,,,CCE-304,,Impersonate a Client After Authentication,
CCE-4830-6,The required permissions for the file %SystemRoot%\System32\runas.exe should be assigned.  ,"(1) set of accounts 
(2) list of permissions 
(3) applicability",(1) defined by the object's DACL  ,,CCE-340,,DCOM - RunAs Value Requirements,
CCE-4751-4,The Uninterruptable Power Supply service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-366,,Uninterrupted Power Supply Service Disabled,
CCE-4645-8,"The ""Enforce user logon restrictions"" policy should be set correctly.  ",(1) enabled/disabled,,,CCE-227,,Kerberos - User Logon Restrictions (DC) Requirements,
CCE-4750-6,"The ""Maximum User Ticket Lifetime"" policy should be set correctly.  ",(1) number of hours,,,CCE-37,,Kerberos - User Ticket Lifetime (DC) Requirements,
CCE-4865-2,"The ""Maximum Service Ticket Litfetime"" policy should be set correctly.  ",(1) number of minutes,,,CCE-6,,Kerberos - Service Ticket Lifetime (DC) Requirements,
CCE-4684-7,"The ""Maximum User Renewal Lifetime"" policy should be set correctly.  ",(1) number of days,,,CCE-33,,Kerberos - User Ticket Renewal Lifetime (DC Requirements,
CCE-4715-9,"The ""Maximum tolerance for computer clock synchronization"" policy should be set correctly.  ",(1) number of minutes,,,CCE-588,,Kerberos - Computer Clock Synchronization (DC) Requirements,
CCE-4790-2,"The ""Create global objects"" user right should be assigned to the correct accounts.",(1) set of accounts,,,CCE-383,,Right To Create Global Objects,
CCE-4667-2,The startup type of the Task Scheduler service should be correct.  ,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Schedule\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy  ",,CCE-40,,Task Scheduler Service Disabled,
CCE-4882-7,The Telephony service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-428,,Telephony Service Disabled,
CCE-4799-3,"The ""DCOM: Machine access Restrictions in Security Descriptor Definition Language (SDDL) syntax"" setting should be configured correctly.",,,,CCE-458,,DCOM: Machine Access Restrictions in Security Descriptor Definition Language (SDDL) syntax,
CCE-4195-4,The DHCP Server service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,,,DHCP Server Service Disabled,
CCE-4235-8,"The ""deny logon as a service"" user right should be assigned to the correct accounts.  ",(1) set of accounts,(1) defined the SeDenyServiceLogonRight setting in by Local or Group Policy  ,,CCE-597,,Denied Logon As A Service,
CCE-4244-0,The Wireless Zero Configuration service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-604,,Wireless Zero Configuration,
CCE-4764-7,The startup type of the .NET Framework service should be correct.  ,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-650,,ASP .NET State Service Disabled,
CCE-4803-3,The Distributed Link Tracking Client service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-651,,Distributed Link Tracking Client Service Disabled,
CCE-4794-4,The startup type of the Indexing service should be correct.  ,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\CiSvc\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy  ",,CCE-738,,Indexing Service Disabled,
CCE-4689-6,"The ""DCOM: Machine Launch Restrictions in the Security Descriptor Definition Language (SDDL) syntax"" security option should be set correctly.",,,,CCE-740,,DCOM: Machine Launch Restrictions in Security Descriptor Definition Language (SDDL) syntax,
CCE-4779-5,The Remote Access Connection Manager service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-750,,Remote Access Connection Manager Service Disabled,
CCE-4801-7,The Network DDE DDE Share Database Manager (DSDM) service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-768,,Network DDE DDE Share Database Manager (DSDM) Service Disabled,
CCE-4453-7,The Certificate Services service should be enabled or disabled as appropriate.,,,,,,Certificate Service Disabled,
CCE-4096-4,The Smart Card service should be enabled or disabled as appropriate.,(1) disabled/manual/automatic,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy  ",,CCE-98,,Smart Card Service Disabled,
CCE-4003-0,Membership in the Power Users group should be assigned to the appropriate accounts.,(1) list of accounts,,,CCE-990,,Power Users Restricted Group,
CCE-4890-0,"The ""Delete Cached Copies of Roaming Profiles"" policy should be set correctly.",(1) enabled/disabled,"(1) HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\DeleteRoamingCache 
(2) defined by Local or Group Policy",,,,,10.8.20-14
CCE-5141-7,"The ""AutoBackupLogFiles"" policy for security logs should be set correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Security\AutoBackupLogFiles,,,,,10.8.20-14
CCE-4709-2,"The ""AutoBackupLogFiles"" policy for application logs should be set correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\Application\AutoBackupLogFiles,,,,,10.8.20-14
CCE-4986-6,"The ""AutoBackupLogFiles"" policy for system logs should be set correctly.",(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog\System\AutoBackupLogFiles,,,,,10.8.20-14
CCE-4929-6,"The ""Named Pipes that can be accessed anonymously"" policy should be set correctly.  ",(1) list of named pipes,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters\NullSessionPipes,,,,,10.8.20-04
CCE-5282-9,The time in seconds before the screen saver grace period expires (ScreenSaverGracePeriod) setting should be configured correctly.,(1) number of seconds,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\ScreenSaverGracePeriod,,,,,10.8.20-14
CCE-5153-2,The setting determining the location of the key and password for the Syskey Encryption Key is correct.,(1) locally/startup/floppy,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\LSA\SecureBoot,,,,,10.8.20-14
CCE-5123-5,The POSIX subsystem should be enabled or disabled as appropriate.,(1) enabled / disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Session Manager\SubSystems\optional,,,,,10.8.20-14
CCE-5139-1,The OS/2 subsystem should be enabled or disabled as appropriate.,(1) enabled / disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Session Manager\SubSystems\optional,,,,,10.8.20-14
CCE-5184-7,"The environment variable ""Os2LibPath"" should exist or not as appropriate.",(1) exists / undefined,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Session Manager\Environment\Os2LibPath 
(2) Control Panel: System\Advanced\Environment Variables",,,,,10.8.20-14
CCE-5176-3,The path to the Microsoft OS/2 version 1.x library should be defined appropriately.,(1) path,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Session Manager\Environment\Os2LibPath 
(2) Control Panel: System\Advanced\Environment Variables\Os2LibPath",,,,,10.8.20-14
CCE-4400-8,Safe DLL search mode should be enabled or disabled as appropriate.,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Session Manager\SafeDllSearchMode,,,,,10.8.20-14
CCE-4999-9,"The ""Remotely accessible registry paths"" policy should be set correctly.  ",(1) list of registry keys,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\SecurePipeServers\Winreg\AllowedPaths\Machine,,,,,10.8.20-14
CCE-5126-8,The registry key HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\SubSystems\Os2 should exist or not as appropriate.,(1) exists / undefined,(1)  HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\SubSystems\Os2,,,,,10.8.20-14
CCE-4772-0,The location of the OS/2 subsystem should be  set correctly.,(1) path,(1)  HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\SubSystems\Os2,,,,,10.8.20-14
CCE-4972-6,The location of the POSIX subsystem should be  set correctly.,(1) file path,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Session Manager\Subsystems\POSIX,,,,,10.8.20-14
CCE-5100-3,"The ""Shares that can be accessed anonymously"" policy should be set correctly.  ",(1) list of shares,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters\NullSessionShares,,,,,10.8.20-14
CCE-4946-0,The registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AEDebug\Debugger should exist or not as appropriate.,(1) exists / undefined,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AEDebug\Debugger,,,,,10.8.20-14
CCE-5382-7,The path to the debugger used for Just-In-Time debugging should be set appropriately.,(1) path,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AEDebug\Debugger,,,,,10.8.20-14
CCE-5281-1,The Distributed Component Object Model (DCOM) should be enabled or disabled as appropriate.,(1) enabled / disabled,"(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\OLE\EnableDCOM 
(2) via dcomcnfg.exe",,,,,10.8.20-14
CCE-5073-2,The automatic generation of 8.3 file names for NTFS should be enabled or disabled as appropriate.,(1) enabled/disabled,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\FileSystem\NtfsDisable8dot3NameCreation,,,,,10.8.20-14
CCE-5148-2,"The ""Refuse machine account password change"" policy should be set correctly.  ",(1) accept/reject,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Netlogon\Parameters\RefusePasswordChange 
(2) defined by Local or Group Policy",,,,,"10.8.20-04, 10.8.20-15"
CCE-5045-0,The encryption algorithm to be used by EFS should be properly chosen.,encryption type,(1) HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\EFS\AlgorithmID,,,,,10.8.20-14
CCE-4736-5,The TCPMaxPortsExhausted setting should be properly configured.,(1) number of dropped connection requests,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\TCPMaxPortsExhausted,,,,,10.8.20-14
CCE-4961-9,The TcpMaxDataRetransmissions setting should be properly configured.,(1) number of retransmissions,(1) HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\TcpMaxDataRetransmissions,,,,,10.8.20-14
CCE-4489-1,TcpMaxConnectResponseRetransmissions should be properly configured.,(1) number of retransmissions,(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Tcpip\Parameters\TcpMaxConnectResponseRetransmissions,,,,,10.8.20-14
CCE-4555-9,The startup type of the File Server For Macintosh service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\MacFile\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4771-2,The startup type of the ATI hotkey poller service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Ati HotKey Poller\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5062-5,The startup type of the Interix Subsystem Startup service should be correct.,(1) automatic/manual/disabled,"(1) defined by the Services Administrative Tool 
(2) definied by Group Policy",,,,,10.8.20-23
CCE-5150-8,The startup type of the Cluster Service service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\ClusSvc\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5149-0,The startup type of the IPSEC (IPsec Policy Agent) service should be correct.,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\PolicyAgent\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4749-8,The startup type of the IAS Jet Database Access service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\IASJet\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4964-3,The startup type of the IAS service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\IAS\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4601-1,The startup type of the IP Version 6 Helper service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\6to4\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4782-9,The startup type of the Message Queuing service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\MSMQ\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4821-5,The startup type of the Message Queuing Down Level Clients service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\mqds\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4685-4,The startup type of the Message Queuing Triggers service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\MSMQTriggers\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5002-1,The startup type of the Client Service for Netware service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\NWCWorkstation\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4653-2,The startup type of the Windows Management Instrumentation Driver Extensions service should be correct.,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\WMI\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5103-7,The startup type of the TCP/IP NetBIOS Helper service should be correct.,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\LmHosts\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5270-4,The startup type of the Terminal service should be correct.,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\TermService\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5098-9,The startup type of the Utility Manager service should be correct.,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\UtilMan\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5173-0,The startup type of the Secondary Logon service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\seclogon\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4699-5,The startup type of the Windows Management Instrumentation service should be correct.,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\WinMgmt\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-5162-3,The startup type of the SSDP Discovery service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SSDPSRV\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4307-5,The startup type of the Workstation service should be correct.,(1) disabled/manual/automatic,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\LanmanWorkstation\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4762-1,The startup type of the Remote Administration Service service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SrvcSurg\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
CCE-4974-2,The startup type of the Microsoft POP3 Service service should be correct.,(1) automatic/manual/disabled,"(1) HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\POP3svc\Start 
(2) defined by the Services Administrative Tool 
(3) definied by Group Policy",,,,,10.8.20-23
